□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
314,경상남도 창원시 성산구 상남동,9-2,0009,0002,상남리더스빌,35.5000,202302,16,"4,500",6,-,-,2002,마디미로9번길 3,20230222,중개거래,경남 창원성산구
315,경상남도 창원시 성산구 상남동,9-2,0009,0002,상남리더스빌,35.5000,202302,16,"4,500",6,-,-,2002,마디미로9번길 3,-,중개거래,경남 창원성산구
316,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,178.3700,202302,16,"68,000",2,-,-,2009, 320,-,중개거래,경남 창원성산구
317,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,23.9400,202302,15,"6,100",6,-,-,2016,상남로 75,-,중개거래,경남 창원성산구
318,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202302,15,"55,000",28,-,-,2009, 320,-,중개거래,경남 창원성산구
319,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,24.9400,202302,14,"3,500",5,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
320,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,20.9400,202302,14,"3,100",13,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
321,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,24.9400,202302,14,"3,450",10,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
322,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,24.9400,202302,13,"3,500",5,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
323,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202302,10,"39,500",2,-,-,2009, 320,-,중개거래,경남 창원성산구
324,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,29.4800,202302,08,"4,050",11,-,-,2004,중앙대로 33,-,중개거래,경남 창원성산구
325,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,108.9000,202302,04,"35,000",16,-,-,2008,중앙대로 48,-,중개거래,경남 창원성산구
326,경상남도 창원시 성산구 상남동,25,0025,0000,네스트빌딩,47.2650,202302,01,"10,000",10,-,-,2003,마디미로38번길 11,-,중개거래,경남 창원성산구
327,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,29.6500,202302,01,"4,000",8,-,-,2003,상남로 35,-,중개거래,경남 창원성산구
328,경상남도 창원시 성산구 상남동,76-1,0076,0001,스타 타워즈,34.2300,202301,31,"7,000",10,-,-,2005,중앙대로100번길 14,-,직거래,-
329,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,30.0600,202301,30,"4,250",7,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
330,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,118.9100,202301,28,"39,500",4,-,-,2009, 320,20230526,중개거래,경남 창원성산구
331,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,29.4480,202301,28,"6,500",7,-,-,2006,중앙대로 104,-,중개거래,경남 창원성산구
332,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,29.4480,202301,27,"6,500",7,-,-,2006,중앙대로 104,-,중개거래,경남 창원성산구
333,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,41.2000,202301,27,"3,450",6,-,-,1990,용지로 70,-,중개거래,경남 창원성산구
334,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,178.3700,202301,25,"72,800",12,-,-,2009, 320,-,중개거래,경남 창원의창구
335,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,29.4800,202301,20,"3,900",8,-,-,2004,중앙대로 33,-,중개거래,경남 창원성산구
336,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,41.2000,202301,19,"3,300",10,-,-,1990,용지로 70,-,중개거래,경남 창원성산구
337,경상남도 창원시 성산구 상남동,75-3,0075,0003,창원 디아트리에 오피스텔,40.6000,202301,18,"15,000",15,-,-,2017, ,-,중개거래,경남 창원성산구
338,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,44.6500,202301,17,"9,700",11,-,-,2006,중앙대로 104,-,중개거래,경남 창원성산구
339,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,67.7400,202301,12,"8,700",8,-,-,2003,용지로 96,-,중개거래,경남 창원성산구
340,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,24.2800,202301,12,"6,300",12,-,-,2016,상남로 75,-,중개거래,경남 창원성산구
341,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,24.9600,202301,12,"5,000",4,-,-,2004,중앙대로 85,-,중개거래,경남 창원성산구
342,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,118.9100,202301,12,"49,000",22,-,-,2009, 320,-,중개거래,경남 창원성산구
343,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,20.9400,202301,11,"3,100",14,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
344,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4000,202301,11,"6,300",16,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
345,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,37.2900,202301,11,"14,000",10,-,-,2017,중앙대로113번길 13,-,중개거래,경남 창원의창구
346,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,155.3700,202301,10,"34,000",21,-,-,2008,중앙대로 48,-,직거래,-
347,경상남도 창원시 성산구 상남동,9-2,0009,0002,상남리더스빌,36.6300,202301,06,"4,000",4,-,-,2002,마디미로9번길 3,-,중개거래,경남 창원성산구
348,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,17.1775,202301,05,"2,700",11,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
349,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202301,04,"39,000",4,-,-,2009, 320,-,중개거래,경남 창원성산구
350,경상남도 창원시 성산구 신월동,68-1,0068,0001,토월복합상가,66.0000,202301,02,"5,000",4,-,-,1991, 42,-,직거래,-
351,경상남도 창원시 성산구 상남동,76-1,0076,0001,스타 타워즈,34.2300,202301,02,"6,800",5,-,-,2005,중앙대로100번길 14,-,중개거래,경남 창원성산구
