시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,비고,lng,lat
경상남도 창원의창구 봉곡동,4*,단독,12m미만,192.11,228.8,201509,2,"        40,000",1990.0,창이대로165번길,1. 의창구_단독다가구(매매),128.655297518632,35.245159614139
경상남도 창원의창구 봉곡동,1**,단독,12m미만,227.22,232.2,201509,11,"        68,000",2015.0,봉곡로120번길,1. 의창구_단독다가구(매매),128.668589953106,35.2469571880861
경상남도 창원의창구 봉곡동,2*,단독,12m미만,166.11,234.0,201511,17,"        34,800",1990.0,원이대로285번길,1. 의창구_단독다가구(매매),128.652952333404,35.2445658679653
경상남도 창원의창구 봉곡동,1**,단독,12m미만,187.84,234.7,201507,10,"        26,000",1989.0,봉곡로123번길,1. 의창구_단독다가구(매매),128.672343187682,35.2456907077146
경상남도 창원의창구 봉곡동,1*,단독,12m미만,163.85,236.9,201508,17,"        38,500",1987.0,지귀로36번길,1. 의창구_단독다가구(매매),128.651992307416,35.2457031622084
경상남도 창원의창구 봉곡동,2*,단독,12m미만,232.0,238.0,201601,28,"        69,700",2015.0,창이대로187번길,1. 의창구_단독다가구(매매),128.65576495424,35.2466559126662
경상남도 창원의창구 봉곡동,1*,단독,12m미만,191.4,239.9,201601,28,"        40,500",1988.0,지귀로59번길,1. 의창구_단독다가구(매매),128.653237029184,35.2485780866409
경상남도 창원의창구 봉곡동,1**,단독,12m미만,218.77,241.3,201603,20,"        39,500",1994.0,봉곡로93번길,1. 의창구_단독다가구(매매),128.674297639438,35.2491520183632
경상남도 창원의창구 봉곡동,1**,단독,12m미만,236.2,242.9,201509,19,"        75,500",2015.0,봉곡로63번길,1. 의창구_단독다가구(매매),128.666375429942,35.2496307109017
경상남도 창원의창구 봉곡동,3*,단독,12m미만,237.54,243.1,201606,22,"        73,000",2001.0,지귀로24번길,1. 의창구_단독다가구(매매),128.65189972235,35.2442585076526
경상남도 창원의창구 봉곡동,1**,단독,25m미만,325.72,243.2,201601,27,"        59,000",1991.0,봉곡로63번길,1. 의창구_단독다가구(매매),128.666375429942,35.2496307109017
경상남도 창원의창구 봉곡동,2*,단독,12m미만,242.19,243.9,201606,27,"        48,000",1989.0,지귀로32번길,1. 의창구_단독다가구(매매),128.652699329922,35.2447929169361
경상남도 창원의창구 봉곡동,9*,단독,12m미만,221.08,245.3,201508,4,"        36,700",1992.0,봉곡로35번길,1. 의창구_단독다가구(매매),128.663226954885,35.249031826338
경상남도 창원의창구 봉곡동,2*,단독,12m미만,184.48,249.9,201508,18,"        44,500",1988.0,지귀로32번길,1. 의창구_단독다가구(매매),128.652699329922,35.2447929169361
경상남도 창원의창구 봉곡동,1**,단독,12m미만,344.69,251.3,201605,16,"        43,500",1993.0,봉곡로115번길,1. 의창구_단독다가구(매매),128.672636414147,35.2464456597507
경상남도 창원의창구 봉곡동,9*,단독,12m미만,245.72,254.4,201508,14,"        59,800",2009.0,봉곡로24번길,1. 의창구_단독다가구(매매),128.663974692078,35.2477802966027
경상남도 창원의창구 봉곡동,1**,단독,12m미만,340.74,254.7,201507,29,"        36,500",1991.0,봉곡로111번길,1. 의창구_단독다가구(매매),128.672792338297,35.2468270621883
경상남도 창원의창구 봉곡동,1*,단독,12m미만,155.79,255.3,201602,2,"        43,000",1988.0,,1. 의창구_단독다가구(매매),,
경상남도 창원의창구 봉곡동,*,단독,12m미만,249.95,257.1,201603,25,"        30,000",1991.0,서곡길,1. 의창구_단독다가구(매매),128.652806978722,35.2504532728569
경상남도 창원의창구 봉곡동,1**,단독,12m미만,208.27,258.7,201606,29,"        46,700",1988.0,,1. 의창구_단독다가구(매매),,
경상남도 창원의창구 봉곡동,4*,단독,12m미만,220.43,260.0,201509,23,"        44,500",1986.0,지귀로120번길,1. 의창구_단독다가구(매매),128.655841583225,35.2450434824843
경상남도 창원의창구 봉곡동,9*,단독,12m미만,257.27,260.0,201603,4,"        60,000",2011.0,봉곡로24번길,1. 의창구_단독다가구(매매),128.663974692078,35.2477802966027
경상남도 창원의창구 봉곡동,1**,단독,12m미만,254.58,260.1,201508,25,"        59,500",2012.0,봉곡로120번길,1. 의창구_단독다가구(매매),128.668589953106,35.2469571880861
경상남도 창원의창구 봉곡동,1**,단독,12m미만,192.41,261.6,201508,21,"        45,500",1988.0,봉곡로124번길,1. 의창구_단독다가구(매매),128.668420659339,35.2465603732552
경상남도 창원의창구 봉곡동,1*,단독,12m미만,368.99,262.6,201602,29,"        55,800",2002.0,지귀로73번길,1. 의창구_단독다가구(매매),128.654608287243,35.2480252785133
경상남도 창원의창구 봉곡동,5*,단독,12m미만,260.88,265.1,201603,9,"        75,300",2015.0,창이대로169번길,1. 의창구_단독다가구(매매),128.655687444301,35.2454589815273
경상남도 창원의창구 봉곡동,1**,단독,12m미만,171.93,268.6,201507,8,"        42,500",1990.0,봉곡로72번길,1. 의창구_단독다가구(매매),128.667193942865,35.2485488778312
경상남도 창원의창구 봉곡동,1**,단독,12m미만,86.82,268.7,201512,1,"        46,000",1981.0,,1. 의창구_단독다가구(매매),,
경상남도 창원의창구 봉곡동,1**,단독,12m미만,86.82,268.7,201604,15,"        46,000",1981.0,,1. 의창구_단독다가구(매매),,
경상남도 창원의창구 봉곡동,9*,단독,12m미만,110.56,268.9,201508,2,"        44,700",1981.0,봉곡로54번길,1. 의창구_단독다가구(매매),128.665025084,35.2481144371968
경상남도 창원의창구 봉곡동,7*,단독,12m미만,137.44,269.0,201606,17,"        46,000",1984.0,창이대로205번길,1. 의창구_단독다가구(매매),128.659398078299,35.2465532372624
경상남도 창원의창구 봉곡동,1**,단독,12m미만,260.47,269.4,201510,15,"        58,000",2011.0,창이대로333번길,1. 의창구_단독다가구(매매),128.675408267157,35.2470610513442
경상남도 창원의창구 봉곡동,1**,단독,12m미만,197.52,269.6,201604,25,"        33,200",1989.0,,1. 의창구_단독다가구(매매),,
경상남도 창원의창구 봉곡동,1**,단독,12m미만,197.6,271.0,201508,19,"        43,000",1990.0,창이대로309번길,1. 의창구_단독다가구(매매),128.670743856341,35.2485319017769
경상남도 창원의창구 봉곡동,1**,단독,25m미만,329.2,272.0,201602,5,"        41,000",1995.0,사림로,1. 의창구_단독다가구(매매),128.681196412374,35.2458278357527
경상남도 창원의창구 봉곡동,1**,단독,12m미만,98.43,272.8,201511,18,"        44,500",1986.0,봉곡로54번길,1. 의창구_단독다가구(매매),128.665025084,35.2481144371968
경상남도 창원의창구 봉곡동,5*,단독,25m미만,322.2,275.2,201606,20,"        58,700",1990.0,,1. 의창구_단독다가구(매매),,
경상남도 창원의창구 봉곡동,8*,단독,12m미만,207.14,280.9,201601,6,"        44,200",1981.0,,1. 의창구_단독다가구(매매),,
경상남도 창원의창구 봉곡동,6*,단독,12m미만,266.0,283.3,201511,2,"        70,200",2015.0,창이대로205번길,1. 의창구_단독다가구(매매),128.659398078299,35.2465532372624
경상남도 창원의창구 봉곡동,6*,단독,12m미만,129.3,288.7,201508,3,"        43,500",1984.0,창이대로187번길,1. 의창구_단독다가구(매매),128.65576495424,35.2466559126662
경상남도 창원의창구 봉곡동,5*,단독,25m미만,131.18,288.9,201511,10,"        72,000",1981.0,지귀로,1. 의창구_단독다가구(매매),128.653356553931,35.2471874928134
경상남도 창원의창구 봉곡동,7*,단독,12m미만,213.57,289.5,201511,19,"        58,000",1986.0,창이대로205번길,1. 의창구_단독다가구(매매),128.659398078299,35.2465532372624
경상남도 창원의창구 봉곡동,8*,단독,12m미만,273.0,291.6,201510,13,"        72,000",2011.0,창이대로205번길,1. 의창구_단독다가구(매매),128.659398078299,35.2465532372624
경상남도 창원의창구 봉곡동,1**,단독,12m미만,184.7,291.7,201603,17,"        49,500",1988.0,봉곡로124번길,1. 의창구_단독다가구(매매),128.668420659339,35.2465603732552
경상남도 창원의창구 봉곡동,8*,단독,12m미만,280.2,307.3,201509,21,"        69,000",2015.0,봉곡로11번길,1. 의창구_단독다가구(매매),128.661247980424,35.2464454802482
경상남도 창원의창구 봉곡동,1*,단독,25m미만,163.2,369.8,201602,25,"        69,900",1986.0,,1. 의창구_단독다가구(매매),,
경상남도 창원의창구 봉곡동,1**,단독,12m미만,175.5,497.9,201510,12,"        86,500",1997.0,봉곡로93번길,1. 의창구_단독다가구(매매),128.674297639438,35.2491520183632
경상남도 창원의창구 봉곡동,1**,단독,12m미만,270.98,740.6,201603,14,"        89,500",1988.0,,1. 의창구_단독다가구(매매),,
경상남도 창원의창구 봉림동,7**,다가구,12m미만,390.23,258.2,201512,14,"        70,000",2015.0,소봉로,1. 의창구_단독다가구(매매),128.669174624668,35.2525248659208
경상남도 창원의창구 북동,1**,단독,8m미만,29.09,62.0,201510,1,"         5,000",1974.0,천주로36번길,1. 의창구_단독다가구(매매),128.619728637724,35.2668094004554
경상남도 창원의창구 북동,2*,단독,12m미만,39.66,122.0,201603,18,"        21,400",1940.0,,1. 의창구_단독다가구(매매),,
경상남도 창원의창구 북면 감계리,2**,단독,-,322.78,214.2,201511,12,"       102,500",2015.0,감계로110번길,1. 의창구_단독다가구(매매),128.593385178018,35.2993409159159
경상남도 창원의창구 북면 감계리,9**,단독,8m미만,99.72,228.0,201605,14,"        32,500",1997.0,내감1길,1. 의창구_단독다가구(매매),128.59046909508,35.3010792835752
경상남도 창원의창구 북면 감계리,1**,단독,12m미만,123.7,270.0,201509,18,"        49,000",1991.0,천주로,1. 의창구_단독다가구(매매),128.599290300739,35.3330756979641
경상남도 창원의창구 북면 감계리,1***,단독,8m미만,74.04,877.0,201507,2,"       118,928",1950.0,감계로280번길,1. 의창구_단독다가구(매매),128.592246466996,35.3016949478618
경상남도 창원의창구 북면 내곡리,5**,단독,8m미만,65.29,159.0,201511,30,"        10,800",1998.0,단내로591번길,1. 의창구_단독다가구(매매),128.582422486728,35.3450587015298
경상남도 창원의창구 북면 내곡리,7**,단독,8m미만,27.76,409.0,201510,27,"        34,000",1945.0,무릉산길223번길,1. 의창구_단독다가구(매매),128.576852279776,35.340868296493
경상남도 창원의창구 북면 내곡리,8**,단독,8m미만,179.47,660.0,201507,17,"        11,300",2001.0,,1. 의창구_단독다가구(매매),,
경상남도 창원의창구 북면 대산리,5*,단독,8m미만,128.88,270.0,201508,5,"        30,100",2013.0,구룡로312번길,1. 의창구_단독다가구(매매),128.633680686764,35.3045648535449
경상남도 창원의창구 북면 대산리,5**,단독,8m미만,109.57,324.0,201511,25,"        14,000",1915.0,대산길156번길,1. 의창구_단독다가구(매매),128.619147006273,35.3116771084462
경상남도 창원의창구 북면 동전리,2**,단독,8m미만,37.67,60.0,201602,6,"         7,000",1971.0,천주로769번길,1. 의창구_단독다가구(매매),128.594020457465,35.3215951213775
경상남도 창원의창구 북면 동전리,2**,단독,8m미만,99.36,399.0,201601,13,"        33,000",1998.0,천주로769번길,1. 의창구_단독다가구(매매),128.594020457465,35.3215951213775
경상남도 창원의창구 북면 마산리,2**,단독,8m미만,97.65,156.0,201605,31,"         9,000",1996.0,마산길,1. 의창구_단독다가구(매매),128.469150823886,35.3951858440793
경상남도 창원의창구 북면 마산리,2**,단독,12m미만,190.61,1352.0,201508,7,"        35,000",2011.0,신촌본포로,1. 의창구_단독다가구(매매),128.628466639911,35.3506656381938
경상남도 창원의창구 북면 무곡리,*,단독,8m미만,97.85,295.0,201509,29,"        20,000",1995.0,천주로862번길,1. 의창구_단독다가구(매매),128.608667362258,35.3296426254345
경상남도 창원의창구 북면 무곡리,2**,단독,8m미만,46.27,340.0,201606,13,"        17,400",1925.0,운무로783번길,1. 의창구_단독다가구(매매),128.586111871816,35.3310586729142
경상남도 창원의창구 북면 무곡리,9**,단독,8m미만,84.79,340.0,201512,14,"        25,800",2014.0,운무로681번길,1. 의창구_단독다가구(매매),128.577324976521,35.3262948129002
경상남도 창원의창구 북면 무곡리,2**,단독,8m미만,69.41,466.0,201606,13,"        24,000",,운무로783번길,1. 의창구_단독다가구(매매),128.586111871816,35.3310586729142
경상남도 창원의창구 북면 무곡리,9*,단독,12m미만,493.96,504.0,201602,24,"        59,000",1996.0,천주로,1. 의창구_단독다가구(매매),128.599290300739,35.3330756979641
경상남도 창원의창구 북면 무곡리,9**,단독,8m미만,115.57,600.0,201606,13,"        23,000",2006.0,무릉산길,1. 의창구_단독다가구(매매),128.576893355472,35.3352845277415
경상남도 창원의창구 북면 상천리,6**,단독,8m미만,112.8,400.0,201606,27,"        19,185",2014.0,온천로612번길,1. 의창구_단독다가구(매매),128.58663597381,35.3565971487593
경상남도 창원의창구 북면 상천리,4**,단독,8m미만,87.63,502.0,201509,8,"        28,700",2014.0,온천로643번길,1. 의창구_단독다가구(매매),128.589219436896,35.3613693747036
경상남도 창원의창구 북면 상천리,7**,단독,8m미만,235.59,652.0,201604,14,"        12,300",2000.0,온천로580번길,1. 의창구_단독다가구(매매),128.583354736378,35.3564670662808
경상남도 창원의창구 북면 상천리,5**,단독,12m미만,40.83,693.0,201510,6,"        20,000",2004.0,온천로,1. 의창구_단독다가구(매매),128.693827732424,35.4077540509558
경상남도 창원의창구 북면 상천리,5**,단독,8m미만,117.24,761.0,201603,14,"        28,900",2011.0,온천로580번길,1. 의창구_단독다가구(매매),128.583354736378,35.3564670662808
경상남도 창원의창구 북면 신촌리,6**,다가구,12m미만,625.19,2139.0,201508,24,"       208,600",2011.0,천주로,1. 의창구_단독다가구(매매),128.599290300739,35.3330756979641
경상남도 창원의창구 북면 신촌리,9**,단독,8m미만,142.42,132.0,201511,30,"        24,500",2008.0,천주로1083번길,1. 의창구_단독다가구(매매),128.606614735863,35.3476907962155
