행정동,소계,year,소계_Lag1,소계_YoY_Change
가포동,1432.0,201501,,
가포동,1401.0,201502,1432.0,-31.0
가포동,1356.0,201503,1401.0,-45.0
가포동,1340.0,201504,1356.0,-16.0
가포동,1328.0,201505,1340.0,-12.0
가포동,1329.0,201506,1328.0,1.0
가포동,1330.0,201507,1329.0,1.0
가포동,1311.0,201508,1330.0,-19.0
가포동,1304.0,201509,1311.0,-7.0
가포동,1314.0,201510,1304.0,10.0
가포동,1287.0,201511,1314.0,-27.0
가포동,1244.0,201512,1287.0,-43.0
가포동,1208.0,201601,1244.0,-36.0
가포동,1168.0,201602,1208.0,-40.0
가포동,1141.0,201603,1168.0,-27.0
가포동,1123.0,201604,1141.0,-18.0
가포동,1097.0,201605,1123.0,-26.0
가포동,1085.0,201606,1097.0,-12.0
가포동,1074.0,201607,1085.0,-11.0
가포동,1055.0,201608,1074.0,-19.0
가포동,1055.0,201609,1055.0,0.0
가포동,1041.0,201610,1055.0,-14.0
가포동,1037.0,201611,1041.0,-4.0
가포동,1029.0,201612,1037.0,-8.0
가포동,1014.0,201701,1029.0,-15.0
가포동,1014.0,201702,1014.0,0.0
가포동,1015.0,201703,1014.0,1.0
가포동,1009.0,201704,1015.0,-6.0
가포동,1002.0,201705,1009.0,-7.0
가포동,994.0,201706,1002.0,-8.0
가포동,974.0,201707,994.0,-20.0
가포동,965.0,201708,974.0,-9.0
가포동,951.0,201709,965.0,-14.0
가포동,944.0,201710,951.0,-7.0
가포동,935.0,201711,944.0,-9.0
가포동,924.0,201712,935.0,-11.0
가포동,915.0,201801,924.0,-9.0
가포동,913.0,201802,915.0,-2.0
가포동,914.0,201803,913.0,1.0
가포동,899.0,201804,914.0,-15.0
가포동,888.0,201805,899.0,-11.0
가포동,877.0,201806,888.0,-11.0
가포동,865.0,201807,877.0,-12.0
가포동,854.0,201808,865.0,-11.0
가포동,813.0,201809,854.0,-41.0
가포동,774.0,201810,813.0,-39.0
가포동,754.0,201811,774.0,-20.0
가포동,740.0,201812,754.0,-14.0
가포동,738.0,201901,740.0,-2.0
가포동,720.0,201902,738.0,-18.0
가포동,713.0,201903,720.0,-7.0
가포동,713.0,201904,713.0,0.0
가포동,714.0,201905,713.0,1.0
가포동,723.0,201906,714.0,9.0
가포동,725.0,201907,723.0,2.0
가포동,681.0,201908,725.0,-44.0
가포동,723.0,201909,681.0,42.0
가포동,720.0,201910,723.0,-3.0
가포동,716.0,201911,720.0,-4.0
가포동,705.0,201912,716.0,-11.0
가포동,706.0,202001,705.0,1.0
가포동,702.0,202002,706.0,-4.0
가포동,707.0,202003,702.0,5.0
가포동,707.0,202004,707.0,0.0
가포동,693.0,202005,707.0,-14.0
가포동,681.0,202006,693.0,-12.0
가포동,681.0,202007,681.0,0.0
가포동,678.0,202008,681.0,-3.0
가포동,670.0,202009,678.0,-8.0
가포동,668.0,202010,670.0,-2.0
가포동,689.0,202011,668.0,21.0
가포동,974.0,202012,689.0,285.0
가포동,1008.0,202101,974.0,34.0
가포동,1017.0,202102,1008.0,9.0
가포동,1011.0,202103,1017.0,-6.0
가포동,1010.0,202104,1011.0,-1.0
가포동,995.0,202105,1010.0,-15.0
가포동,990.0,202106,995.0,-5.0
가포동,993.0,202107,990.0,3.0
가포동,1047.0,202108,993.0,54.0
가포동,1116.0,202109,1047.0,69.0
가포동,1237.0,202110,1116.0,121.0
가포동,1346.0,202111,1237.0,109.0
가포동,1577.0,202112,1346.0,231.0
가포동,1659.0,202201,1577.0,82.0
가포동,1731.0,202202,1659.0,72.0
가포동,1854.0,202203,1731.0,123.0
가포동,1866.0,202204,1854.0,12.0
가포동,1869.0,202205,1866.0,3.0
가포동,1877.0,202206,1869.0,8.0
가포동,1905.0,202207,1877.0,28.0
가포동,2129.0,202208,1905.0,224.0
가포동,2177.0,202209,2129.0,48.0
가포동,2213.0,202210,2177.0,36.0
가포동,2251.0,202211,2213.0,38.0
가포동,2280.0,202212,2251.0,29.0
가포동,2328.0,202301,2280.0,48.0
가포동,2339.0,202302,2328.0,11.0
가포동,2338.0,202303,2339.0,-1.0
가포동,2335.0,202304,2338.0,-3.0
가포동,2323.0,202305,2335.0,-12.0
가포동,2307.0,202306,2323.0,-16.0
가포동,2313.0,202307,2307.0,6.0
가포동,2318.0,202308,2313.0,5.0
가포동,2386.0,202309,2318.0,68.0
가포동,2499.0,202310,2386.0,113.0
가포동,2603.0,202311,2499.0,104.0
가포동,2755.0,202312,2603.0,152.0
가포동,2820.0,202401,2755.0,65.0
가포동,2911.0,202402,2820.0,91.0
가포동,3437.0,202403,2911.0,526.0
가포동,3977.0,202404,3437.0,540.0
가포동,4259.0,202405,3977.0,282.0
가포동,4436.0,202406,4259.0,177.0
가포동,4644.0,202407,4436.0,208.0
가포동,4807.0,202408,4644.0,163.0
가포동,4884.0,202409,4807.0,77.0
가포동,4949.0,202410,4884.0,65.0
가포동,4968.0,202411,4949.0,19.0
가포동,5060.0,202412,4968.0,92.0
가포동,5163.0,202501,5060.0,103.0
가포동,5235.0,202502,5163.0,72.0
가포동,5226.0,202503,5235.0,-9.0
가포동,5236.0,202504,5226.0,10.0
가포동,5253.0,202505,5236.0,17.0
가포동,5279.0,202506,5253.0,26.0
가포동,5302.0,202507,5279.0,23.0
가포동,5293.0,202508,5302.0,-9.0
교방동,11386.0,201501,,
교방동,11341.0,201502,11386.0,-45.0
교방동,11356.0,201503,11341.0,15.0
교방동,11320.0,201504,11356.0,-36.0
교방동,11303.0,201505,11320.0,-17.0
교방동,11279.0,201506,11303.0,-24.0
교방동,11269.0,201507,11279.0,-10.0
교방동,11252.0,201508,11269.0,-17.0
교방동,11277.0,201509,11252.0,25.0
교방동,11245.0,201510,11277.0,-32.0
교방동,11154.0,201511,11245.0,-91.0
교방동,11019.0,201512,11154.0,-135.0
교방동,10971.0,201601,11019.0,-48.0
교방동,10915.0,201602,10971.0,-56.0
교방동,10836.0,201603,10915.0,-79.0
교방동,10857.0,201604,10836.0,21.0
교방동,10818.0,201605,10857.0,-39.0
교방동,10798.0,201606,10818.0,-20.0
교방동,10824.0,201607,10798.0,26.0
교방동,10808.0,201608,10824.0,-16.0
교방동,10760.0,201609,10808.0,-48.0
교방동,10680.0,201610,10760.0,-80.0
교방동,10494.0,201611,10680.0,-186.0
교방동,10271.0,201612,10494.0,-223.0
교방동,10204.0,201701,10271.0,-67.0
교방동,10160.0,201702,10204.0,-44.0
교방동,10136.0,201703,10160.0,-24.0
교방동,10003.0,201704,10136.0,-133.0
교방동,9813.0,201705,10003.0,-190.0
교방동,9714.0,201706,9813.0,-99.0
교방동,9629.0,201707,9714.0,-85.0
교방동,9586.0,201708,9629.0,-43.0
교방동,9552.0,201709,9586.0,-34.0
교방동,9479.0,201710,9552.0,-73.0
교방동,9464.0,201711,9479.0,-15.0
교방동,9420.0,201712,9464.0,-44.0
교방동,9373.0,201801,9420.0,-47.0
교방동,9318.0,201802,9373.0,-55.0
교방동,9278.0,201803,9318.0,-40.0
교방동,9241.0,201804,9278.0,-37.0
교방동,9192.0,201805,9241.0,-49.0
교방동,9179.0,201806,9192.0,-13.0
교방동,9153.0,201807,9179.0,-26.0
교방동,9122.0,201808,9153.0,-31.0
교방동,9097.0,201809,9122.0,-25.0
교방동,9079.0,201810,9097.0,-18.0
교방동,9071.0,201811,9079.0,-8.0
교방동,9064.0,201812,9071.0,-7.0
교방동,9019.0,201901,9064.0,-45.0
교방동,8959.0,201902,9019.0,-60.0
교방동,8942.0,201903,8959.0,-17.0
교방동,8927.0,201904,8942.0,-15.0
교방동,8887.0,201905,8927.0,-40.0
교방동,8859.0,201906,8887.0,-28.0
교방동,8848.0,201907,8859.0,-11.0
교방동,8789.0,201908,8848.0,-59.0
교방동,8781.0,201909,8789.0,-8.0
교방동,8748.0,201910,8781.0,-33.0
교방동,8755.0,201911,8748.0,7.0
교방동,8737.0,201912,8755.0,-18.0
교방동,14936.0,202001,8737.0,6199.0
교방동,14844.0,202002,14936.0,-92.0
교방동,14801.0,202003,14844.0,-43.0
교방동,14751.0,202004,14801.0,-50.0
교방동,14713.0,202005,14751.0,-38.0
교방동,14660.0,202006,14713.0,-53.0
교방동,14617.0,202007,14660.0,-43.0
교방동,14829.0,202008,14617.0,212.0
교방동,15105.0,202009,14829.0,276.0
교방동,15176.0,202010,15105.0,71.0
교방동,15329.0,202011,15176.0,153.0
교방동,15558.0,202012,15329.0,229.0
교방동,15772.0,202101,15558.0,214.0
교방동,15922.0,202102,15772.0,150.0
교방동,15972.0,202103,15922.0,50.0
교방동,16024.0,202104,15972.0,52.0
교방동,16014.0,202105,16024.0,-10.0
교방동,16065.0,202106,16014.0,51.0
교방동,16046.0,202107,16065.0,-19.0
교방동,16111.0,202108,16046.0,65.0
교방동,16143.0,202109,16111.0,32.0
교방동,16103.0,202110,16143.0,-40.0
교방동,16129.0,202111,16103.0,26.0
교방동,16162.0,202112,16129.0,33.0
교방동,16177.0,202201,16162.0,15.0
교방동,16187.0,202202,16177.0,10.0
교방동,16187.0,202203,16187.0,0.0
교방동,16179.0,202204,16187.0,-8.0
교방동,16215.0,202205,16179.0,36.0
교방동,16222.0,202206,16215.0,7.0
교방동,16203.0,202207,16222.0,-19.0
교방동,16178.0,202208,16203.0,-25.0
교방동,16115.0,202209,16178.0,-63.0
교방동,16086.0,202210,16115.0,-29.0
교방동,16052.0,202211,16086.0,-34.0
교방동,16056.0,202212,16052.0,4.0
교방동,16064.0,202301,16056.0,8.0
교방동,16037.0,202302,16064.0,-27.0
교방동,16032.0,202303,16037.0,-5.0
교방동,16022.0,202304,16032.0,-10.0
교방동,16001.0,202305,16022.0,-21.0
교방동,15978.0,202306,16001.0,-23.0
교방동,15973.0,202307,15978.0,-5.0
교방동,16048.0,202308,15973.0,75.0
교방동,17210.0,202309,16048.0,1162.0
교방동,18309.0,202310,17210.0,1099.0
교방동,18646.0,202311,18309.0,337.0
교방동,18915.0,202312,18646.0,269.0
교방동,19033.0,202401,18915.0,118.0
교방동,19087.0,202402,19033.0,54.0
교방동,19131.0,202403,19087.0,44.0
교방동,19108.0,202404,19131.0,-23.0
교방동,19104.0,202405,19108.0,-4.0
교방동,19098.0,202406,19104.0,-6.0
교방동,19121.0,202407,19098.0,23.0
교방동,19139.0,202408,19121.0,18.0
교방동,19105.0,202409,19139.0,-34.0
교방동,19053.0,202410,19105.0,-52.0
교방동,19030.0,202411,19053.0,-23.0
교방동,19037.0,202412,19030.0,7.0
교방동,19014.0,202501,19037.0,-23.0
교방동,18922.0,202502,19014.0,-92.0
교방동,18924.0,202503,18922.0,2.0
교방동,18896.0,202504,18924.0,-28.0
교방동,18893.0,202505,18896.0,-3.0
교방동,18875.0,202506,18893.0,-18.0
교방동,18894.0,202507,18875.0,19.0
교방동,18827.0,202508,18894.0,-67.0
구산면,5205.0,201501,,
구산면,5202.0,201502,5205.0,-3.0
구산면,5200.0,201503,5202.0,-2.0
구산면,5187.0,201504,5200.0,-13.0
구산면,5207.0,201505,5187.0,20.0
구산면,5177.0,201506,5207.0,-30.0
구산면,5188.0,201507,5177.0,11.0
구산면,5175.0,201508,5188.0,-13.0
구산면,5182.0,201509,5175.0,7.0
구산면,5153.0,201510,5182.0,-29.0
구산면,5119.0,201511,5153.0,-34.0
구산면,5090.0,201512,5119.0,-29.0
구산면,5080.0,201601,5090.0,-10.0
구산면,5047.0,201602,5080.0,-33.0
구산면,5049.0,201603,5047.0,2.0
구산면,5024.0,201604,5049.0,-25.0
구산면,5011.0,201605,5024.0,-13.0
구산면,5029.0,201606,5011.0,18.0
구산면,5024.0,201607,5029.0,-5.0
구산면,5018.0,201608,5024.0,-6.0
구산면,4990.0,201609,5018.0,-28.0
구산면,4993.0,201610,4990.0,3.0
구산면,5004.0,201611,4993.0,11.0
구산면,4993.0,201612,5004.0,-11.0
구산면,4989.0,201701,4993.0,-4.0
구산면,4996.0,201702,4989.0,7.0
구산면,4995.0,201703,4996.0,-1.0
구산면,4997.0,201704,4995.0,2.0
구산면,4984.0,201705,4997.0,-13.0
구산면,4975.0,201706,4984.0,-9.0
구산면,4980.0,201707,4975.0,5.0
구산면,4967.0,201708,4980.0,-13.0
구산면,4964.0,201709,4967.0,-3.0
구산면,4951.0,201710,4964.0,-13.0
구산면,4942.0,201711,4951.0,-9.0
구산면,4935.0,201712,4942.0,-7.0
구산면,4928.0,201801,4935.0,-7.0
구산면,4931.0,201802,4928.0,3.0
구산면,4928.0,201803,4931.0,-3.0
구산면,4928.0,201804,4928.0,0.0
구산면,4893.0,201805,4928.0,-35.0
구산면,4863.0,201806,4893.0,-30.0
구산면,4878.0,201807,4863.0,15.0
구산면,4885.0,201808,4878.0,7.0
구산면,4883.0,201809,4885.0,-2.0
구산면,4871.0,201810,4883.0,-12.0
구산면,4876.0,201811,4871.0,5.0
구산면,4857.0,201812,4876.0,-19.0
구산면,4849.0,201901,4857.0,-8.0
구산면,4821.0,201902,4849.0,-28.0
구산면,4790.0,201903,4821.0,-31.0
구산면,4769.0,201904,4790.0,-21.0
구산면,4761.0,201905,4769.0,-8.0
구산면,4747.0,201906,4761.0,-14.0
구산면,4742.0,201907,4747.0,-5.0
구산면,4492.0,201908,4742.0,-250.0
구산면,4710.0,201909,4492.0,218.0
구산면,4720.0,201910,4710.0,10.0
구산면,4698.0,201911,4720.0,-22.0
구산면,4696.0,201912,4698.0,-2.0
구산면,4687.0,202001,4696.0,-9.0
구산면,4658.0,202002,4687.0,-29.0
구산면,4635.0,202003,4658.0,-23.0
구산면,4611.0,202004,4635.0,-24.0
구산면,4605.0,202005,4611.0,-6.0
구산면,4582.0,202006,4605.0,-23.0
구산면,4575.0,202007,4582.0,-7.0
구산면,4580.0,202008,4575.0,5.0
구산면,4550.0,202009,4580.0,-30.0
구산면,4539.0,202010,4550.0,-11.0
구산면,4526.0,202011,4539.0,-13.0
구산면,4514.0,202012,4526.0,-12.0
