NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
86,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,29.6500,202209,17,"4,700",4,-,-,2003,상남로 35,-,중개거래,경남 창원성산구
87,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,25.9400,202209,17,"4,300",12,-,-,2003,상남로 35,-,중개거래,경남 창원성산구
88,경상남도 창원시 성산구 중앙동,99-2,0099,0002,창원 중앙 블루힐스,21.2400,202209,17,"7,300",8,-,-,2016,용지로 56,-,직거래,-
89,경상남도 창원시 성산구 상남동,75-3,0075,0003,창원 디아트리에 오피스텔,29.7200,202209,15,"12,000",14,-,-,2017, ,-,직거래,-
90,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,30.0600,202209,14,"4,300",10,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
91,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4000,202209,13,"6,950",18,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구 경남 창원의창구
92,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,132.4300,202209,07,"41,000",14,-,-,2008,중앙대로 48,-,중개거래,경남 창원성산구
93,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,44.4400,202209,06,"13,400",8,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
94,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,29.6500,202209,06,"4,900",10,-,-,2003,상남로 35,-,중개거래,경남 창원성산구
95,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,178.3700,202209,06,"70,000",10,-,-,2009, 320,-,중개거래,경남 창원성산구
96,경상남도 창원시 성산구 상남동,76-1,0076,0001,스타 타워즈,32.1600,202209,04,"6,000",6,-,-,2005,중앙대로100번길 14,-,중개거래,경남 창원성산구
97,경상남도 창원시 성산구 상남동,76-1,0076,0001,스타 타워즈,34.2300,202209,04,"6,000",9,-,-,2005,중앙대로100번길 14,-,중개거래,경남 창원성산구
98,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,155.3700,202209,03,"52,500",7,-,-,2008,중앙대로 48,-,중개거래,경남 창원성산구
99,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,20.9400,202209,02,"3,150",14,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
100,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4800,202209,02,"6,500",4,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
101,경상남도 창원시 성산구 용호동,73-2,0073,0002,라이크빌-1,37.0800,202209,02,"3,650",5,-,-,1991,용지로169번길 13,-,중개거래,경남 창원성산구
102,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,155.3700,202208,31,"42,000",5,-,-,2008,중앙대로 48,-,중개거래,경남 창원성산구
103,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,37.4900,202208,30,"6,018",12,-,-,2004,중앙대로 33,-,중개거래,경남 창원성산구
104,경상남도 창원시 성산구 상남동,1-2,0001,0002,상남오피스텔,44.7500,202208,30,"8,000",4,-,-,1990,원이대로 648,-,중개거래,경남 창원성산구
105,경상남도 창원시 성산구 중앙동,100-4,0100,0004,창원서광오피스텔,32.0000,202208,26,"1,950",9,-,-,1991,중앙대로 49,-,중개거래,경남 창원성산구
106,경상남도 창원시 성산구 중앙동,100-2,0100,0002,현대오피스텔,32.8500,202208,25,"3,000",9,-,-,1990,중앙대로 55,-,직거래,-
107,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4000,202208,23,"6,100",3,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
108,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,31.8800,202208,22,"4,300",6,-,-,2004,중앙대로 33,-,중개거래,경남 창원성산구
109,경상남도 창원시 성산구 신월동,68-1,0068,0001,토월복합상가,83.0700,202208,22,"6,200",5,-,-,1991,신월로 42,-,중개거래,경남 창원성산구
110,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,37.2900,202208,19,"15,250",18,-,-,2017,중앙대로113번길 13,-,중개거래,경남 창원성산구
111,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,28.8850,202208,17,"4,200",10,-,-,2003,용지로 96,-,중개거래,경남 창원성산구
112,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,20.9400,202208,17,"3,150",14,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
113,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,31.2600,202208,17,"4,200",12,-,-,2003,용지로 96,-,중개거래,경남 창원성산구
114,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,20.9400,202208,12,"3,200",11,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
