NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
399,경상남도 창원시 진해구 여좌동,8**,단독,8m미만,36.30,138.90,202102,08,"17,000",-,-,2002,대야로,-,-,-
400,경상남도 창원시 진해구 경화동,1***,단독,8m미만,55.14,105.00,202102,07,"13,300",-,-,1976,진해대로597번길,-,-,-
401,경상남도 창원시 진해구 태백동,1*,단독,12m미만,74.53,145.00,202102,06,"20,145",-,-,1977,대야남로67번길,-,-,-
402,경상남도 창원시 진해구 경화동,1***,단독,8m미만,129.56,125.10,202102,05,"12,500",-,-,1985,태백로13번길,-,-,-
403,경상남도 창원시 진해구 여좌동,8**,단독,8m미만,146.70,143.10,202102,04,"24,685",-,-,1992,대야남로51번길,-,-,-
404,경상남도 창원시 진해구 여좌동,3*,단독,8m미만,73.14,279.00,202102,03,"15,800",-,-,1988,여좌로118번가길,-,-,-
405,경상남도 창원시 진해구 경화동,6*,단독,12m미만,63.17,89.00,202102,03,"8,750",-,-,1980,경화로8번길,-,-,-
406,경상남도 창원시 진해구 여좌동,8**,단독,12m미만,47.21,115.00,202101,30,"14,970",-,-,1957,대야로24번길,-,-,-
407,경상남도 창원시 진해구 이동,6**,단독,8m미만,182.73,173.80,202101,29,"20,000",-,-,1992,충장로406번길,-,-,-
408,경상남도 창원시 진해구 이동,6**,다가구,25m미만,495.48,589.80,202101,25,"100,000",-,-,2012,이동로2번길,-,-,-
409,경상남도 창원시 진해구 경화동,1***,단독,8m미만,50.45,84.80,202101,25,"10,000",-,-,2011,충장로249번길,-,-,-
410,경상남도 창원시 진해구 여좌동,9*,단독,12m미만,95.04,97.90,202101,24,"13,000",-,-,1979,여명로83번길,-,-,-
411,경상남도 창원시 진해구 용원동,1***,다가구,12m미만,493.47,245.30,202101,23,"57,500",-,-,2010,용재로89번길,-,-,-
412,경상남도 창원시 진해구 남양동,2**,단독,8m미만,91.90,272.00,202101,22,"12,000",-,-,2002,남영로452번길,-,-,-
413,경상남도 창원시 진해구 태백동,1*,단독,8m미만,33.41,93.00,202101,21,"13,500",-,-,1972,대야남로67번길,-,-,-
414,경상남도 창원시 진해구 덕산동,7*,단독,12m미만,75.04,139.00,202101,20,"15,000",-,-,1974,충장로505번길,-,-,-
415,경상남도 창원시 진해구 여좌동,8**,단독,25m이상,79.21,275.40,202101,19,"57,000",-,-,1938,충장로,-,-,-
416,경상남도 창원시 진해구 여좌동,7**,단독,25m이상,351.53,332.70,202101,19,"100,000",-,-,2012,충장로,-,-,-
417,경상남도 창원시 진해구 이동,6**,단독,8m미만,80.64,187.50,202101,19,"17,500",-,-,1993,충장로468번길,-,-,-
418,경상남도 창원시 진해구 경화동,7**,단독,8m미만,81.56,149.00,202101,18,"15,500",-,-,1996,경화로34번길,-,-,-
419,경상남도 창원시 진해구 이동,6**,단독,8m미만,96.38,172.20,202101,16,"20,000",-,-,2000,충장로468번길,-,-,-
420,경상남도 창원시 진해구 여좌동,7**,단독,25m이상,151.04,92.70,202101,14,"17,700",-,-,1999,여좌남로,-,-,-
421,경상남도 창원시 진해구 여좌동,7**,단독,8m미만,55.87,50.60,202101,12,"2,800",-,-,1969,충장로43번길,-,-,-
422,경상남도 창원시 진해구 안골동,3**,다가구,12m미만,400.16,192.60,202101,11,"48,700",-,-,2004,안골로285번길,-,-,-
423,경상남도 창원시 진해구 경화동,1**,단독,12m미만,181.57,178.00,202101,11,"20,000",-,-,1960,경화로7번길,-,-,-
424,경상남도 창원시 진해구 덕산동,7*,단독,12m미만,46.48,57.00,202101,11,"8,000",-,-,1967,덕산로14번길,-,-,-
425,경상남도 창원시 진해구 이동,6**,단독,8m미만,168.21,194.00,202101,09,"23,000",-,-,1992,충장로442번길,-,-,-
426,경상남도 창원시 진해구 북부동,9**,단독,8m미만,99.58,452.00,202101,08,"17,000",-,-,2015,웅천북로,20210303,-,-
427,경상남도 창원시 진해구 자은동,9**,단독,8m미만,208.98,194.70,202101,07,"25,000",-,-,1996,자은로40번길,-,-,-
428,경상남도 창원시 진해구 덕산동,7*,단독,25m미만,357.28,155.00,202101,06,"60,000",-,-,1992,충장로505번길,-,-,-
429,경상남도 창원시 진해구 두동,1***,단독,8m미만,104.70,1340.00,202101,06,"50,000",-,-,1950,웅동로,-,-,-
430,경상남도 창원시 진해구 여좌동,7**,단독,8m미만,29.62,47.30,202101,04,"2,990",-,-,1969,충장로43번길,-,-,-
431,경상남도 창원시 진해구 석동,1**,다가구,8m미만,455.62,235.00,202101,03,"64,000",-,-,2011,충장로449번길,-,-,-
432,경상남도 창원시 진해구 이동,8*,단독,8m미만,164.66,173.00,202101,02,"30,300",-,-,1989,냉천로30번길,-,-,-
