시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,NO,동,매수자,매도자,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
경상남도 창원의창구 팔용동,124-1,124,1,극동,59.34,201607,26,"        16,000",1,1994,팔용로 446,,,,,,,,,
경상남도 창원의창구 팔용동,124-1,124,1,극동,108.72,201607,16,"        27,900",7,1994,팔용로 446,,,,,,,,,
경상남도 창원의창구 팔용동,124-3,124,3,대동차룡,49.98,201607,19,"        16,000",10,1994,반계로 95,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,364-1,364,1,신화버드뷰,84.749,201607,11,"        18,000",15,2009,의창대로 852,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,250,250,0,삼진,42.64,201607,23,"         5,400",5,1989,의창대로915번길 8,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,250,250,0,삼진,52.15,201607,25,"         7,100",2,1989,의창대로915번길 8,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,217-4,217,4,이조아파트 1차,82.778,201607,27,"        21,780",8,2015,의창대로 886,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,217-4,217,4,이조아파트 1차,84.64,201607,18,"        18,000",8,2015,의창대로 886,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,217-4,217,4,이조아파트 1차,84.64,201607,12,"        18,000",7,2015,의창대로 886,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,217-4,217,4,이조아파트 1차,82.778,201607,11,"        21,780",5,2015,의창대로 886,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,217-4,217,4,이조아파트 1차,84.64,201607,5,"        18,000",6,2015,의창대로 886,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,217-4,217,4,이조아파트 1차,84.64,201607,10,"        18,000",10,2015,의창대로 886,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,56.43,201607,14,"        23,700",4,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,56.43,201607,14,"        24,800",1,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,56.43,201607,15,"        24,600",2,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,56.43,201607,12,"        23,500",4,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,66,66,0,일동,59.61,201607,11,"        23,800",4,1986,외동반림로 216,,,,,,,,,
경상남도 창원의창구 소답동,148-3,148,3,국제소답빌라,58.38,201607,19,"         7,850",4,1991,의안로66번길 45,,,,,,,,,
경상남도 창원의창구 용호동,66,66,0,일동,59.61,201607,12,"        24,000",3,1986,외동반림로 216,,,,,,,,,
경상남도 창원의창구 용호동,66,66,0,일동,59.61,201607,14,"        23,400",1,1986,외동반림로 216,,,,,,,,,
경상남도 창원의창구 북면 감계리,229-1,229,1,휴먼빌,84.93,201607,1,"        29,000",3,2014,감계로 297,,,,,,,,,
경상남도 창원의창구 북면 감계리,229-1,229,1,휴먼빌,59.97,201607,22,"        24,000",9,2014,감계로 297,,,,,,,,,
경상남도 창원의창구 대원동,81,81,0,대원파크빌,52.92,201607,11,"        12,500",14,1997,삼동로 121,,,,,,,,,
경상남도 창원의창구 대원동,81,81,0,대원파크빌,52.92,201607,19,"        13,300",2,1997,삼동로 121,,,,,,,,,
경상남도 창원의창구 대원동,81,81,0,대원파크빌,52.92,201607,30,"        13,600",11,1997,삼동로 125,,,,,,,,,
경상남도 창원의창구 북면 무동리,104-1,104,1,창원무동STX KAN 1차,84.99,201607,23,"        26,950",8,2015,무동서로 76,,,,,,,,,
경상남도 창원의창구 동읍 무성리,152,152,0,우성전원,66.385,201607,27,"         7,400",1,1991,무성길47번길 17,,,,,,,,,
경상남도 창원의창구 북면 무동리,123-1,123,1,휴먼빌(1단지),84.99,201607,28,"        24,750",16,2013,동곡로 33,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,250,250,0,삼진,49.6,201607,2,"         6,000",5,1989,의창대로915번길 8,,,,,,,,,
경상남도 창원의창구 용호동,66,66,0,일동,50.99,201607,21,"        20,000",4,1986,외동반림로 216,,,,,,,,,
경상남도 창원의창구 동읍 송정리,23-1,23,1,동부산훼미리2차,68.365,201607,10,"        13,200",10,1998,용정길32번길 14,,,,,,,,,
경상남도 창원의창구 대원동,81,81,0,대원파크빌,52.92,201607,25,"        13,650",9,1997,삼동로 125,,,,,,,,,
경상남도 창원의창구 북면 무동리,144-1,144,1,창원무동지구휴먼빌3단지,84.987,201607,29,"        27,500",14,2014,무동로226번길 19,,,,,,,,,
경상남도 창원의창구 팔용동,124-3,124,3,대동차룡,49.98,201607,4,"        17,000",8,1994,반계로 95,,,,,,,,,
경상남도 창원의창구 도계동,314-12,314,12,리코마리나빌라,63.15,201607,20,"        11,500",5,1995,도계두리길86번길 16,,,,,,,,,
경상남도 창원의창구 도계동,326-14,326,14,목화맨션,102.86,201607,23,"        22,000",3,1990,하남천서길 3,,,,,,,,,
경상남도 창원의창구 도계동,396-4,396,4,유진에코블루하임,84.8898,201607,25,"        38,000",1,2011,도계로83번길 5,,,,,,,,,
경상남도 창원의창구 도계동,396-4,396,4,유진에코블루하임,84.8898,201607,13,"        40,000",3,2011,도계로83번길 5,,,,,,,,,
경상남도 창원의창구 대원동,80,80,0,대동2,145.9807,201607,18,"        29,000",11,1999,창원대로 538,,,,,,,,,
경상남도 창원의창구 소계동,714-16,714,16,정원,54.61,201607,8,"        11,700",2,1983,소계로90번길 8,,,,,,,,,
경상남도 창원의창구 대원동,80,80,0,대동2,145.9807,201607,20,"        34,800",2,1999,창원대로 538,,,,,,,,,
경상남도 창원의창구 소계동,468-1,468,1,럭키,54.06,201607,13,"        12,300",10,1991,금강로379번길 16-9,,,,,,,,,
경상남도 창원의창구 도계동,321-9,321,9,익산빌라,69.06,201607,23,"        13,200",1,1991,도계두리길86번길 11,,,,,,,,,
경상남도 창원의창구 팔용동,124-2,124,2,대동중앙,59.66,201607,2,"        20,000",13,1993,반계로 101,,,,,,,,,
경상남도 창원의창구 동정동,536-2,536,2,남아그린타워,59.965,201607,26,"        17,600",4,1997,동정길 7,,,,,,,,,
경상남도 창원의창구 신월동,90,90,0,주공,39.72,201607,5,"        21,950",4,1987,신사로 64,,,,,,,,,
경상남도 창원의창구 신월동,93,93,0,은아,60.38,201607,13,"        30,600",4,1988,원이대로 663,,,,,,,,,
경상남도 창원의창구 소답동,144-2,144,2,보람,59.98,201607,28,"        16,500",10,1996,읍성로89번길 8,,,,,,,,,
경상남도 창원의창구 소답동,146-4,146,4,백영빌라,67.96,201607,10,"        12,600",2,1991,의안로62번길 46,,,,,,,,,
경상남도 창원의창구 소답동,146-4,146,4,백영빌라,67.96,201607,22,"        11,800",1,1991,의안로62번길 46,,,,,,,,,
경상남도 창원의창구 신월동,93,93,0,은아,74.17,201607,30,"        37,400",4,1988,원이대로 663,,,,,,,,,
경상남도 창원의창구 신월동,93,93,0,은아,60.38,201607,18,"        32,000",3,1988,원이대로 663,,,,,,,,,
경상남도 창원의창구 명서동,27,27,0,명곡두산위브,118.16,201607,30,"        50,400",12,2010,도계로 135,,,,,,,,,
경상남도 창원의창구 명서동,27,27,0,두산위브,103.75,201607,20,"        51,000",9,2011,도계로 135,,,,,,,,,
경상남도 창원의창구 도계동,401-3,401,3,대호빌라,76.4,201607,21,"        16,200",1,1990,원이대로81번길 13,,,,,,,,,
경상남도 창원의창구 도계동,409-2,409,2,경남빌라,83.89,201607,29,"        19,000",2,1990,태복산로27번길 33,,,,,,,,,
경상남도 창원의창구 소답동,147-1,147,1,청송빌라,59.965,201607,26,"         9,700",2,1991,읍성로89번길 26,,,,,,,,,
경상남도 창원의창구 도계동,398-2,398,2,건우맨션,59.4,201607,1,"        14,500",4,1996,원이대로69번길 30-14,,,,,,,,,
경상남도 창원의창구 도계동,395-2,395,2,상강한주맨션,57.52,201607,26,"        15,900",12,1993,하남천동길16번길 11,,,,,,,,,
경상남도 창원의창구 서상동,352-2,352,2,서상,54.63,201607,5,"        11,800",3,1984,서상로 32-9,,,,,,,,,
경상남도 창원의창구 서상동,11-5,11,5,무학서문마을,84.93,201607,14,"        26,500",5,1999,서상로12번길 83-15,,,,,,,,,
경상남도 창원의창구 서상동,649,649,0,중동대동다:숲,84.9338,201607,18,"        34,000",4,2005,팔용로 512,,,,,,,,,
경상남도 창원의창구 도계동,415-2,415,2,더좋은집2,39.59,201607,26,"         9,900",5,1999,도계두리길 218,,,,,,,,,
경상남도 창원의창구 도계동,334-7,334,7,동진그린빌,84.93,201607,27,"        23,500",5,2003,도계로4번길 17,,,,,,,,,
경상남도 창원의창구 북면 무동리,122-1,122,1,휴먼빌(2단지),84.99,201607,23,"        26,300",3,2013,동곡로 35,,,,,,,,,
경상남도 창원의창구 도계동,363-3,363,3,성산그린빌라,59.58,201607,14,"        13,500",4,1994,하남천동길 56-15,,,,,,,,,
경상남도 창원의창구 북면 신촌리,905-3,905,3,춘광1,59.98,201607,5,"         8,100",8,1992,신촌본포로 14,,,,,,,,,
경상남도 창원의창구 북면 신촌리,905-3,905,3,춘광1,59.98,201607,23,"         8,300",7,1992,신촌본포로 14,,,,,,,,,
경상남도 창원의창구 도계동,325-6,325,6,형제아트빌라,70.57,201607,15,"        15,000",5,1995,하남천서길5번길 2,,,,,,,,,
경상남도 창원의창구 동읍 무성리,293,293,0,동보미리내타운,78.24,201607,16,"        10,500",12,2001,무성길47번길 24,,,,,,,,,
경상남도 창원의창구 도계동,396-4,396,4,유진에코블루하임,84.8898,201607,18,"        37,800",1,2011,도계로83번길 5,,,,,,,,,
경상남도 창원의창구 북면 신촌리,959-1,959,1,청우,79.94,201607,2,"         6,800",1,1992,천주로1083번길 10-1,,,,,,,,,
경상남도 창원의창구 도계동,319-3,319,3,청호,73.16,201607,12,"        13,000",1,1995,하남천서길 67,,,,,,,,,
경상남도 창원의창구 팔용동,124-2,124,2,대동중앙,59.9,201607,30,"        21,000",8,1993,반계로 101,,,,,,,,,
경상남도 창원의창구 대산면 가술리,108-1,108,1,해강그린,58.32,201607,13,"         7,000",13,1994,진산대로 437,,,,,,,,,
경상남도 창원의창구 대원동,80-1,80,1,대동1차황토방,84.87,201607,5,"        25,700",4,1999,창원대로 548,,,,,,,,,
경상남도 창원의창구 소답동,105-1,105,1,송백해피빌,84.99,201608,21,"        21,500",3,2003,의안로 50,,,,,,,,,
경상남도 창원의창구 동정동,305-3,305,3,무학,83.97,201608,26,"        15,000",1,1990,서상로11번길 14,,,,,,,,,
경상남도 창원의창구 팔용동,122,122,0,벽산블루밍B,74.01,201608,18,"        30,000",3,1999,반계로 104-8,,,,,,,,,
경상남도 창원의창구 신월동,90,90,0,주공,39.72,201608,4,"        21,500",5,1987,신사로 64,,,,,,,,,
경상남도 창원의창구 신월동,90,90,0,주공,39.72,201608,17,"        21,000",5,1987,신사로 64,,,,,,,,,
경상남도 창원의창구 신월동,90,90,0,주공,39.72,201608,9,"        22,100",4,1987,신사로 64,,,,,,,,,
경상남도 창원의창구 용호동,63,63,0,롯데1단지,79.95,201608,23,"        43,800",3,1984,용지로 229,,,,,,,,,
경상남도 창원의창구 용호동,62,62,0,롯데2단지,112.98,201608,23,"        57,000",4,1987,용지로239번길 19-30,,,,,,,,,
경상남도 창원의창구 신월동,90,90,0,주공,47.1,201608,19,"        26,000",4,1987,신사로 64,,,,,,,,,
경상남도 창원의창구 동읍 용정리,21-7,21,7,동부산훼미리타운5차,59.8579,201608,20,"        12,750",7,2000,용정길46번길 24,,,,,,,,,
경상남도 창원의창구 도계동,328-1,328,1,한효로얄코아,49.44,201608,17,"        14,000",4,1992,도계로50번길 6-18,,,,,,,,,
경상남도 창원의창구 동읍 신방리,52,52,0,대한,79.03,201608,31,"        13,000",18,1997,신방로 17,,,,,,,,,
경상남도 창원의창구 동읍 무성리,293,293,0,동보미리내타운,59.13,201608,29,"         7,930",11,2001,무성길47번길 24,,,,,,,,,
경상남도 창원의창구 북면 감계리,229-1,229,1,휴먼빌,84.95,201608,22,"        28,500",10,2014,감계로 297,,,,,,,,,
경상남도 창원의창구 용호동,66,66,0,일동,59.61,201608,23,"        24,800",2,1986,외동반림로 216,,,,,,,,,
경상남도 창원의창구 팔용동,124-1,124,1,극동,49.905,201608,10,"        16,500",11,1994,팔용로 446,,,,,,,,,
경상남도 창원의창구 팔용동,124-1,124,1,극동,108.72,201608,1,"        31,450",15,1994,팔용로 446,,,,,,,,,
경상남도 창원의창구 동읍 신방리,52,52,0,대한,84.96,201608,12,"        16,400",15,1997,신방로 17,,,,,,,,,
경상남도 창원의창구 북면 무동리,123-1,123,1,휴먼빌(1단지),84.994,201608,30,"        28,000",8,2013,동곡로 33,,,,,,,,,
경상남도 창원의창구 북면 감계리,229-1,229,1,휴먼빌,84.93,201608,10,"        29,950",17,2014,감계로 297,,,,,,,,,
경상남도 창원의창구 북면 신촌리,905-6,905,6,신우,60.0,201608,26,"        11,800",6,1999,신촌본포로 12-10,,,,,,,,,
경상남도 창원의창구 북면 신촌리,905-6,905,6,신우,84.72,201608,29,"        15,350",2,1999,신촌본포로 12-10,,,,,,,,,
경상남도 창원의창구 북면 무동리,144-1,144,1,창원무동지구휴먼빌3단지,59.975,201608,6,"        21,000",15,2014,무동로226번길 19,,,,,,,,,
경상남도 창원의창구 북면 감계리,229-1,229,1,휴먼빌,59.97,201608,29,"        23,700",5,2014,감계로 297,,,,,,,,,
경상남도 창원의창구 북면 감계리,229-1,229,1,휴먼빌,84.93,201608,22,"        31,000",16,2014,감계로 297,,,,,,,,,
경상남도 창원의창구 북면 감계리,229-1,229,1,휴먼빌,59.97,201608,22,"        24,000",17,2014,감계로 297,,,,,,,,,
경상남도 창원의창구 동읍 송정리,23-8,23,8,동부산훼미리타운4차,78.8516,201608,17,"        13,800",4,1999,자여로65번길 14,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,56.43,201608,18,"        25,550",2,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 동읍 용정리,20-1,20,1,동부산훼미리타운1차,67.85,201608,26,"        11,300",2,1997,용정길46번길 29,,,,,,,,,
경상남도 창원의창구 북면 감계리,230-1,230,1,창원감계힐스테이트1차,84.8931,201608,13,"        30,200",10,2014,동전로 86,,,,,,,,,
경상남도 창원의창구 용호동,66,66,0,일동,50.99,201608,10,"        18,000",5,1986,외동반림로 216,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,50.48,201608,23,"        19,000",2,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,56.43,201608,13,"        23,900",1,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,67-2,67,2,무학,50.48,201608,13,"        19,000",3,1987,외동반림로 200,,,,,,,,,
경상남도 창원의창구 용호동,62,62,0,롯데2단지,55.65,201608,31,"        32,300",4,1987,용지로239번길 19-30,,,,,,,,,
경상남도 창원의창구 팔용동,124-3,124,3,대동차룡,49.98,201608,27,"        16,700",3,1994,반계로 95,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,250,250,0,삼진,42.64,201608,24,"         5,400",1,1989,의창대로915번길 8,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,217-4,217,4,이조아파트 1차,82.778,201608,23,"        21,780",4,2015,의창대로 886,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,217-4,217,4,이조아파트 1차,84.64,201608,30,"        18,000",7,2015,의창대로 886,,,,,,,,,
경상남도 창원의창구 신월동,90,90,0,주공,59.12,201608,30,"        35,300",2,1987,신사로 64,,,,,,,,,
경상남도 창원의창구 동읍 용정리,20-3,20,3,성진까치빌라트2,81.37,201608,10,"        10,350",8,1993,용정길46번길 35,,,,,,,,,
경상남도 창원의창구 동읍 용잠리,217-4,217,4,이조아파트 1차,82.778,201608,23,"        21,780",3,2015,의창대로 886,,,,,,,,,
경상남도 창원의창구 신월동,90,90,0,주공,39.72,201608,27,"        21,950",3,1987,신사로 64,,,,,,,,,
경상남도 창원의창구 팔용동,123-1,123,1,벽산블루밍A,59.97,201608,25,"        26,000",7,2000,반계로 104-9,,,,,,,,,
경상남도 창원의창구 신월동,90,90,0,주공,39.72,201608,30,"        21,700",2,1987,신사로 64,,,,,,,,,
경상남도 창원의창구 신월동,90,90,0,주공,39.72,201608,30,"        20,800",5,1987,신사로 64,,,,,,,,,
경상남도 창원의창구 북면 감계리,227-2,227,2,감계아내에코프리미엄,84.9832,201608,30,"        28,500",2,2014,감계로 277,,,,,,,,,
경상남도 창원의창구 팔용동,123-1,123,1,벽산블루밍A,59.97,201608,12,"        24,800",19,2000,반계로 104-9,,,,,,,,,
경상남도 창원의창구 봉림동,715,715,0,엘에이치피닉스포레,84.99,201608,22,"        39,500",10,2011,대봉로 27,,,,,,,,,
경상남도 창원의창구 봉림동,715,715,0,엘에이치피닉스포레,84.92,201608,25,"        39,300",4,2011,대봉로 27,,,,,,,,,
경상남도 창원의창구 동읍 용정리,19-3,19,3,성진까치빌라1,84.72,201608,11,"         8,000",5,1992,단계로 84,,,,,,,,,
경상남도 창원의창구 동정동,277,277,0,흥한웰가,84.91,201608,27,"        34,700",10,2004,천주로 33,,,,,,,,,
경상남도 창원의창구 대원동,80-1,80,1,대동1차황토방,120.93,201608,3,"        28,800",9,1999,창원대로 548,,,,,,,,,
경상남도 창원의창구 팔용동,124-1,124,1,극동,59.34,201608,11,"        19,100",13,1994,팔용로 446,,,,,,,,,
경상남도 창원의창구 도계동,329,329,0,한마음코아,49.44,201608,25,"        15,300",7,1992,도계로50번길 6-46,,,,,,,,,
경상남도 창원의창구 도계동,358-2,358,2,상아그로리아맨션,59.9,201608,29,"        16,300",3,1992,하남천동길16번길 3-19,,,,,,,,,
