□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
372,경상남도 창원시 의창구 명서동,1**,단독,12m미만,196.06,248.90,202102,01,"29,000",-,-,1988,지귀로59번길,-,-,-
373,경상남도 창원시 의창구 명서동,1**,단독,12m미만,235.56,252.60,202101,30,"30,000",-,-,1988,원이대로246번길,-,-,-
374,경상남도 창원시 의창구 북면 감계리,2**,다가구,12m미만,389.52,228.10,202101,26,"94,000",-,-,2017,감계로110번길,-,-,-
375,경상남도 창원시 의창구 명서동,3*,단독,12m미만,164.75,267.90,202101,25,"34,500",-,-,1988,명지로103번길,-,-,-
376,경상남도 창원시 의창구 소답동,1**,단독,8m미만,160.06,155.70,202101,23,"27,000",-,-,1984,의창대로247번길,20210427,-,-
377,경상남도 창원시 의창구 소답동,1**,단독,8m미만,160.06,155.70,202101,23,"27,000",-,-,1984,의창대로247번길,-,-,-
378,경상남도 창원시 의창구 소답동,1**,단독,8m미만,160.06,155.70,202101,23,"27,000",-,-,1984,의창대로247번길,20210428,-,-
379,경상남도 창원시 의창구 대산면 제동리,3**,단독,8m미만,75.91,184.00,202101,22,"7,200",-,-,1990,제동길,-,-,-
380,경상남도 창원시 의창구 봉림동,7**,단독,12m미만,52.49,258.00,202101,21,"42,500",-,-,2018,소봉로,-,-,-
381,경상남도 창원시 의창구 대산면 일동리,6**,단독,12m미만,92.79,454.30,202101,20,"26,000",-,-,2006,대산북로538번길,-,-,-
382,경상남도 창원시 의창구 도계동,8**,다가구,12m미만,312.89,238.80,202101,20,"45,200",-,-,1996,원이대로113번길,-,-,-
383,경상남도 창원시 의창구 대산면 갈전리,6**,단독,8m미만,51.30,322.90,202101,20,"9,500",-,-,1938,갈전로80번길,-,-,-
384,경상남도 창원시 의창구 봉곡동,7*,단독,12m미만,171.75,267.70,202101,20,"30,500",-,-,1982,창이대로205번길,-,-,-
385,경상남도 창원시 의창구 사림동,1**,단독,12m미만,232.11,258.80,202101,20,"33,000",-,-,1996,사림로57번길,-,-,-
386,경상남도 창원시 의창구 대산면 제동리,3**,단독,8m미만,130.51,439.00,202101,18,"31,750",-,-,1956,진남로114번길,-,-,-
387,경상남도 창원시 의창구 팔용동,8*,다가구,12m미만,220.72,243.80,202101,18,"46,500",-,-,2000,사화로68번길,-,-,-
388,경상남도 창원시 의창구 팔용동,1**,단독,12m미만,328.58,263.50,202101,18,"40,000",-,-,1994,팔용로425번길,-,-,-
389,경상남도 창원시 의창구 도계동,3**,단독,12m미만,134.82,133.90,202101,17,"22,000",-,-,1991,하남천서길9번길,-,-,-
390,경상남도 창원시 의창구 대산면 제동리,4**,단독,8m미만,99.36,689.00,202101,17,"34,500",-,-,2006,주남로416번길,-,-,-
391,경상남도 창원시 의창구 북면 월계리,5**,단독,8m미만,93.81,539.00,202101,16,"22,700",-,-,2015,월계길,-,-,-
392,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,175.97,281.80,202101,15,"38,000",-,-,1985,봉곡로54번길,-,-,-
393,경상남도 창원시 의창구 명서동,4*,단독,12m미만,220.70,215.00,202101,14,"26,000",-,-,1989,명서로4번길,-,-,-
394,경상남도 창원시 의창구 봉곡동,1**,다가구,12m미만,268.88,271.10,202101,13,"50,000",-,-,1990,봉곡로120번길,-,-,-
395,경상남도 창원시 의창구 명서동,4*,단독,12m미만,271.67,249.20,202101,13,"31,500",-,-,1990,명서로30번길,-,-,-
396,경상남도 창원시 의창구 봉곡동,3*,단독,12m미만,191.11,242.80,202101,08,"48,000",-,-,1988,지귀로28번길,-,-,-
397,경상남도 창원시 의창구 동읍 용강리,4**,단독,8m미만,94.78,136.00,202101,07,"8,500",-,-,1992,의창대로421번길,-,-,-
398,경상남도 창원시 의창구 북면 상천리,4**,단독,8m미만,151.09,980.00,202101,04,"45,700",-,-,2012,온천로643번길,-,-,-
399,경상남도 창원시 의창구 봉곡동,4*,다가구,12m미만,232.06,242.60,202101,01,"58,000",-,-,2012,창이대로187번길,-,-,-
400,경상남도 창원시 의창구 봉곡동,4*,다가구,12m미만,232.06,242.60,202101,01,"58,000",-,-,2012,창이대로187번길,20210408,-,-
