□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,,,,,
계약일자 : 2021-01-01 ~ 2021-12-31,,,,실거래 구분 : 단독다가구(매매),,,,,주소구분 : 지번 주소,,,,,,,
시도 : 경상남도,,,,시군구 : 창원시 마산합포구,,,,,읍면동 : 전체,,,,,,,
단지명 : 전체,,,,면적 : 전체,,,,,금액선택 : 전체,,,,,,,
,,,,,,,,,,,,,,,,
NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
1,경상남도 창원시 마산합포구 추산동,6*,단독,8m미만,21.82,39.70,202112,30,"1,600",-,-,1998,성호남1길,-,직거래,-
2,경상남도 창원시 마산합포구 홍문동,1*,다가구,12m미만,171.96,114.60,202112,29,"28,000",-,-,1997,문화남2길,-,중개거래,경남 창원마산합포구
3,경상남도 창원시 마산합포구 오동동,*,단독,8m미만,32.60,39.70,202112,29,"7,000",-,-,1998,오동동8길,-,직거래,-
4,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,52.36,106.00,202112,29,"22,500",-,-,1998,자산동3길,-,중개거래,경남 창원마산합포구
5,경상남도 창원시 마산합포구 진동면 요장리,3*,단독,8m미만,81.15,208.00,202112,28,"20,000",-,-,1998,주도해안길,-,중개거래,경남 창원마산합포구
6,경상남도 창원시 마산합포구 진전면 동산리,1**,단독,8m미만,121.23,595.00,202112,28,"23,200",-,-,2013,동산1길,-,중개거래,경남 창원마산합포구
7,경상남도 창원시 마산합포구 수성동,8*,단독,8m미만,44.30,41.60,202112,27,"5,000",-,-,1998,동서북6길,-,직거래,-
8,경상남도 창원시 마산합포구 완월동,1**,다가구,8m미만,306.98,448.00,202112,25,"93,000",-,-,1998,완월서2길,20211227,중개거래,경남 창원성산구
9,경상남도 창원시 마산합포구 완월동,1**,다가구,8m미만,306.98,448.00,202112,25,"93,000",-,-,1998,완월서2길,20211228,중개거래,경남 창원성산구
10,경상남도 창원시 마산합포구 가포동,4**,단독,25m미만,114.25,506.10,202112,24,"64,191",-,-,1998,가포로,20220620,직거래,-
11,경상남도 창원시 마산합포구 자산동,3**,다가구,12m미만,128.42,136.00,202112,24,"16,000",-,-,2003,자산남10길,-,중개거래,경남 창원마산합포구
12,경상남도 창원시 마산합포구 상남동,8*,단독,8m미만,195.25,118.00,202112,23,"36,500",-,-,1997,북성로,-,중개거래,경남 창원마산합포구
13,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,15.00,26.00,202112,23,"18,000",-,-,1998,합포북8길,-,중개거래,경남 창원마산합포구
14,경상남도 창원시 마산합포구 완월동,2**,단독,8m미만,34.38,53.00,202112,21,"7,300",-,-,1998,완월동4길,-,직거래,-
15,경상남도 창원시 마산합포구 장군동1가,*,단독,8m미만,131.31,133.60,202112,21,"31,000",-,-,1990,중앙남11길,-,중개거래,경남 창원마산합포구
16,경상남도 창원시 마산합포구 완월동,3**,단독,8m미만,51.40,192.00,202112,20,"9,000",-,-,1998,중앙서2길,-,직거래,-
17,경상남도 창원시 마산합포구 진동면 요장리,5**,단독,12m미만,192.95,597.00,202112,20,"31,000",-,-,2000,해양관광로,-,직거래,-
18,경상남도 창원시 마산합포구 진동면 고현리,1**,단독,8m미만,70.58,166.00,202112,20,"13,200",-,-,1986,고현새동네길,-,중개거래,경남 창원시 마산합포구
19,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,118.60,106.00,202112,18,"25,000",-,-,2002,합포북14길,-,중개거래,경남 창원마산합포구
20,경상남도 창원시 마산합포구 자산동,3**,단독,8m미만,26.05,36.00,202112,18,"3,300",-,-,1998,자산남2길,-,중개거래,경남 창원마산합포구
21,경상남도 창원시 마산합포구 자산동,2**,단독,8m미만,33.63,72.00,202112,18,"6,100",-,-,1994,자산서9길,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
22,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,20.83,66.00,202112,17,"25,390",-,-,1998,합포북6길,-,중개거래,경남 창원마산합포구
23,경상남도 창원시 마산합포구 교원동,7*,단독,8m미만,256.40,291.00,202112,16,"29,500",-,-,1998,노산남9길,-,중개거래,경남 창원마산합포구
24,경상남도 창원시 마산합포구 구산면 구복리,1**,단독,8m미만,53.01,139.00,202112,15,"19,000",-,-,1989,장구해안길,-,중개거래,경남 창원마산합포구
25,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,35.78,24.50,202112,14,"17,000",-,-,1998,,-,중개거래,경남 창원마산회원구
26,경상남도 창원시 마산합포구 장군동1가,*,단독,8m미만,81.86,210.20,202112,14,"37,000",-,-,1984,반월북2길,-,직거래,-
27,경상남도 창원시 마산합포구 예곡동,산3*,단독,8m미만,53.70,66.12,202112,13,"3,750",-,-,1998,예곡길,-,직거래,-
28,경상남도 창원시 마산합포구 월영동,1**,단독,8m미만,53.13,114.00,202112,13,"17,000",-,-,1976,문화서6길,-,중개거래,경남 창원마산회원구
29,경상남도 창원시 마산합포구 진동면 진동리,5**,단독,8m미만,49.68,83.00,202112,13,"6,250",-,-,1996,성산안길,-,직거래,-
30,경상남도 창원시 마산합포구 서성동,8*,단독,8m미만,28.56,53.70,202112,13,"6,000",-,-,2000,동서남3길,-,직거래,-
31,경상남도 창원시 마산합포구 반월동,5*,단독,8m미만,55.54,142.10,202112,11,"27,800",-,-,1977,반월남1길,-,중개거래,경남 창원마산합포구
32,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,59.35,102.00,202112,11,"28,500",-,-,1983,합포북9길,-,중개거래,경남 창원마산합포구
33,경상남도 창원시 마산합포구 자산동,2*,단독,8m미만,219.90,313.50,202112,10,"43,000",-,-,1998,자산서11길,-,중개거래,경남 창원성산구
34,경상남도 창원시 마산합포구 상남동,2**,단독,8m미만,33.05,57.00,202112,09,"23,200",-,-,1998,합포서2길,-,중개거래,경남 창원마산합포구
35,경상남도 창원시 마산합포구 자산동,6*,단독,8m미만,15.32,36.00,202112,09,"17,000",-,-,1998,자산동16길,-,중개거래,경남 창원마산회원구
36,경상남도 창원시 마산합포구 진동면 사동리,9*,단독,8m미만,68.95,374.00,202112,09,"16,400",-,-,1992,사동길,-,중개거래,경남 창원마산회원구
37,경상남도 창원시 마산합포구 완월동,3**,단독,8m미만,102.73,140.00,202112,08,"6,000",-,-,1998,완월남10길,-,직거래,-
38,경상남도 창원시 마산합포구 장군동2가,1*,단독,8m미만,87.90,132.90,202112,08,"11,800",-,-,1998,중앙남6길,20220209,중개거래,경남 창원마산합포구
39,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,26.45,66.00,202112,07,"25,000",-,-,1998,합포남10길,-,중개거래,경남 창원마산합포구
40,경상남도 창원시 마산합포구 진북면 예곡리,1**,단독,8m미만,80.46,303.00,202112,06,"12,520",-,-,2014,진북예곡2길,-,직거래,-
41,경상남도 창원시 마산합포구 진전면 시락리,3*,단독,8m미만,116.00,149.00,202112,06,"8,500",-,-,1998,아랫소포길,-,중개거래,경남 창원마산합포구
42,경상남도 창원시 마산합포구 자산동,3**,단독,8m미만,72.33,86.00,202112,06,"8,000",-,-,1998,자산남11길,-,직거래,-
43,경상남도 창원시 마산합포구 산호동,*,단독,8m미만,356.75,251.90,202112,04,"170,000",-,-,1974,산호북21길,-,중개거래,경남 창원마산합포구
44,경상남도 창원시 마산합포구 자산동,2**,단독,8m미만,49.19,119.00,202112,04,"6,750",-,-,1974,자산서4길,-,중개거래,경남 창원마산합포구
45,경상남도 창원시 마산합포구 상남동,2**,단독,8m미만,26.40,33.00,202112,04,"9,200",-,-,1998,합포서1길,-,중개거래,경남 창원마산합포구
46,경상남도 창원시 마산합포구 두월동1가,*,단독,8m미만,21.81,66.10,202112,03,"11,000",-,-,1998,문화북1길,-,중개거래,경남 창원마산합포구
47,경상남도 창원시 마산합포구 두월동1가,*,단독,8m미만,28.10,69.40,202112,03,"11,550",-,-,1998,,-,중개거래,경남 창원마산합포구
48,경상남도 창원시 마산합포구 진북면 인곡리,5**,단독,8m미만,99.65,530.00,202112,03,"26,000",-,-,1998,의림로,-,중개거래,경남 창녕군
49,경상남도 창원시 마산합포구 신월동,3*,다가구,8m미만,95.84,70.00,202112,02,"25,000",-,-,1998,반월북9길,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
50,경상남도 창원시 마산합포구 월영동,6**,다가구,12m미만,274.43,150.00,202112,01,"24,000",-,-,1998,월영남14길,-,중개거래,경남 창원마산합포구
51,경상남도 창원시 마산합포구 산호동,*,단독,8m미만,67.31,128.90,202111,30,"58,500",-,-,1976,산호북20길,-,중개거래,부산 연제구
52,경상남도 창원시 마산합포구 월영동,9*,단독,8m미만,55.51,105.00,202111,30,"22,250",-,-,1975,문화서13길,20220311,중개거래,경남 창원마산합포구
53,경상남도 창원시 마산합포구 산호동,2*,단독,12m미만,99.33,132.20,202111,30,"14,000",-,-,1998,산호북15길,-,중개거래,경남 창원마산합포구
54,경상남도 창원시 마산합포구 산호동,2*,단독,12m미만,99.33,132.20,202111,30,"14,000",-,-,1996,산호북15길,20220119,중개거래,경남 창원마산합포구
55,경상남도 창원시 마산합포구 산호동,*,다가구,8m미만,198.34,186.10,202111,30,"167,900",-,-,1995,산호북21길,-,중개거래,부산 연제구
56,경상남도 창원시 마산합포구 산호동,*,단독,8m미만,61.49,76.00,202111,30,"35,650",-,-,1973,산호북21길,-,중개거래,부산 연제구
57,경상남도 창원시 마산합포구 산호동,*,단독,8m미만,182.82,314.00,202111,30,"160,000",-,-,1974,산호북21길,-,중개거래,부산 연제구
58,경상남도 창원시 마산합포구 산호동,*,단독,8m미만,142.42,138.80,202111,30,"79,800",-,-,1975,산호북20길,-,중개거래,부산 연제구
59,경상남도 창원시 마산합포구 추산동,4*,단독,8m미만,49.32,56.40,202111,28,"7,000",-,-,2014,성호서2길,-,중개거래,경남 창원마산회원구
60,경상남도 창원시 마산합포구 구산면 심리,7**,단독,8m미만,76.48,171.20,202111,27,"13,500",-,-,1994,심리2길,-,중개거래,경남 창원마산회원구
61,경상남도 창원시 마산합포구 평화동,*,단독,8m미만,72.82,301.50,202111,27,"26,500",-,-,1998,문화북4길,-,직거래,-
62,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,29.70,30.00,202111,26,"21,000",-,-,1998,합포북20길,-,중개거래,경남 창원마산회원구
63,경상남도 창원시 마산합포구 대창동,1**,단독,8m미만,27.77,101.30,202111,26,"23,500",-,-,1998,문화서1길,-,중개거래,경남 창원마산합포구
64,경상남도 창원시 마산합포구 자산동,2**,단독,8m미만,96.52,136.00,202111,26,"12,500",-,-,2008,자산서1길,-,직거래,-
65,경상남도 창원시 마산합포구 진동면 신기리,1**,단독,8m미만,80.37,446.00,202111,26,"15,000",-,-,1998,죽전안담길,-,중개거래,경남 창원마산합포구
66,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,28.35,40.00,202111,25,"20,200",-,-,,회원천남길,-,중개거래,경남 창원마산합포구
67,경상남도 창원시 마산합포구 자산동,4*,단독,8m미만,16.50,30.00,202111,24,"19,300",-,-,1998,자산동14길,-,중개거래,경남 창원마산회원구
68,경상남도 창원시 마산합포구 자산동,4*,단독,8m미만,71.34,69.00,202111,24,"24,358",-,-,1998,자산동14길,-,중개거래,경남 창원마산합포구
69,경상남도 창원시 마산합포구 자산동,4*,단독,8m미만,71.34,72.00,202111,24,"24,600",-,-,1998,자산동14길,20211223,중개거래,경남 창원마산합포구
70,경상남도 창원시 마산합포구 중성동,7*,다가구,8m미만,657.52,419.50,202111,24,"138,000",-,-,2014,오동서9길,-,중개거래,경남 창원마산회원구
71,경상남도 창원시 마산합포구 자산동,8*,단독,8m미만,35.13,50.00,202111,24,"20,000",-,-,2003,자산동5길,-,중개거래,경남 창원마산합포구
72,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,128.56,127.00,202111,24,"17,800",-,-,1981,월영남19길,-,중개거래,경남 창원마산합포구
73,경상남도 창원시 마산합포구 장군동4가,2*,단독,8m미만,173.23,110.50,202111,23,"13,500",-,-,1993,장군천로,-,중개거래,경남 창원마산합포구
74,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,21.80,46.00,202111,23,"19,500",-,-,1998,합포북20길,-,중개거래,경남 창원마산회원구
75,경상남도 창원시 마산합포구 구산면 내포리,1**,단독,8m미만,193.79,481.00,202111,23,"22,500",-,-,1998,내포3길,20220124,중개거래,경남 창원마산합포구
76,경상남도 창원시 마산합포구 대창동,2*,단독,8m미만,32.10,104.50,202111,23,"5,400",-,-,1998,문화서6길,-,직거래,-
77,경상남도 창원시 마산합포구 구산면 내포리,1***,단독,8m미만,67.71,189.00,202111,21,"5,845",-,-,1998,욱곡2길,-,중개거래,경남 창녕군
78,경상남도 창원시 마산합포구 문화동,1*,단독,8m미만,82.38,160.70,202111,20,"29,750",-,-,1989,문화서12길,-,중개거래,경남 창원마산합포구
79,경상남도 창원시 마산합포구 진전면 오서리,1***,단독,8m미만,91.25,460.00,202111,20,"15,000",-,-,1998,탑동길,-,중개거래,경남 창원마산회원구
80,경상남도 창원시 마산합포구 진동면 신기리,4**,단독,8m미만,66.88,340.00,202111,19,"10,000",-,-,1998,신기남산길,-,직거래,-
81,경상남도 창원시 마산합포구 진전면 시락리,1**,단독,8m미만,98.34,631.00,202111,19,"35,500",-,-,1998,회진로,-,중개거래,경남 창원마산합포구
82,경상남도 창원시 마산합포구 월영동,6**,다가구,12m미만,147.88,208.80,202111,19,"39,000",-,-,1998,월영남18길,-,중개거래,경남 창원마산합포구
83,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,94.30,119.00,202111,18,"27,200",-,-,1998,허당로,-,중개거래,경남 창원마산회원구
84,경상남도 창원시 마산합포구 완월동,1*,단독,8m미만,20.83,60.00,202111,18,"11,600",-,-,1975,완월동10길,-,직거래,-
85,경상남도 창원시 마산합포구 월영동,1**,단독,8m미만,56.25,333.00,202111,17,"18,000",-,-,1985,문화서17길,-,직거래,-
86,경상남도 창원시 마산합포구 장군동1가,1*,단독,8m미만,52.25,185.10,202111,16,"33,000",-,-,1983,반월북5길,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
87,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,23.14,31.00,202111,16,"15,000",-,-,1973,용마로,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
88,경상남도 창원시 마산합포구 자산동,3**,단독,8m미만,35.70,96.00,202111,15,"6,800",-,-,1998,자산남13길,-,직거래,-
89,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,57.29,96.00,202111,14,"7,000",-,-,1993,월영남15길,-,직거래,-
90,경상남도 창원시 마산합포구 구산면 수정리,6**,단독,8m미만,86.46,303.00,202111,13,"17,935",-,-,2015,수정1길,-,직거래,-
91,경상남도 창원시 마산합포구 진전면 시락리,5**,단독,8m미만,71.15,330.00,202111,13,"14,500",-,-,2018,시락본동길,-,중개거래,경남 창원마산회원구
92,경상남도 창원시 마산합포구 교원동,8*,단독,8m미만,74.94,69.00,202111,13,"7,300",-,-,1998,교방천북길,-,중개거래,경남 창원마산합포구
93,경상남도 창원시 마산합포구 문화동,1*,단독,8m미만,17.85,76.00,202111,12,"19,000",-,-,1998,문화서9길,-,중개거래,경남 창원마산회원구
94,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,20.53,83.00,202111,12,"27,500",-,-,1998,합포남5길,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
95,경상남도 창원시 마산합포구 산호동,5*,단독,8m미만,163.00,167.50,202111,12,"22,000",-,-,1977,산호서3길,-,중개거래,경남 창원마산합포구
96,경상남도 창원시 마산합포구 산호동,3*,단독,12m미만,57.18,112.10,202111,12,"13,000",-,-,1972,산호북12길,-,중개거래,경남 창원마산합포구
97,경상남도 창원시 마산합포구 진북면 인곡리,5**,단독,8m미만,84.72,537.00,202111,12,"27,700",-,-,2013,의림로,-,직거래,-
98,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,91.68,138.00,202111,11,"7,500",-,-,1989,월영서4길,-,직거래,-
99,경상남도 창원시 마산합포구 산호동,4*,단독,8m미만,37.80,48.93,202111,11,"3,200",-,-,1998,산호남3길,-,중개거래,경남 창원마산합포구
100,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,92.89,102.30,202111,11,"10,000",-,-,1980,월영남19길,-,중개거래,경남 창원마산합포구
101,경상남도 창원시 마산합포구 문화동,1*,단독,8m미만,69.49,123.60,202111,11,"25,000",-,-,1998,문화서9길,-,중개거래,경남 창원마산합포구 경남 창원성산구
102,경상남도 창원시 마산합포구 신월동,3*,단독,8m미만,23.14,80.00,202111,10,"25,200",-,-,1998,고운로,-,중개거래,경남 창원시 마산합포구
103,경상남도 창원시 마산합포구 자산동,7*,단독,8m미만,31.64,104.00,202111,10,"14,000",-,-,1998,자산동10길,-,중개거래,경남 창원마산합포구
104,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,68.17,116.00,202111,10,"8,100",-,-,1976,월영남5길,-,중개거래,경남 창원마산합포구
105,경상남도 창원시 마산합포구 진동면 사동리,9*,단독,8m미만,77.97,182.00,202111,10,"13,000",-,-,1992,사동길,-,중개거래,경남 창원마산합포구
106,경상남도 창원시 마산합포구 대창동,2**,단독,-,45.06,120.40,202111,10,"20,500",-,-,1998,문화서1길,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
107,경상남도 창원시 마산합포구 자산동,3**,단독,8m미만,504.57,294.00,202111,09,"107,122",-,-,2021,자산남5길,-,직거래,-
108,경상남도 창원시 마산합포구 월영동,9*,단독,8m미만,56.70,114.00,202111,09,"20,000",-,-,1998,문화서13길,-,중개거래,경남 창원마산회원구
109,경상남도 창원시 마산합포구 월영동,6**,다가구,8m미만,162.81,163.29,202111,08,"40,000",-,-,1988,월영남19길,-,중개거래,경남 창원마산합포구
110,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,76.10,116.00,202111,08,"9,000",-,-,1992,노산남4길,-,중개거래,경남 창원마산합포구
111,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,110.88,129.00,202111,08,"30,000",-,-,1998,합포북13길,-,중개거래,경남 창원마산합포구
112,경상남도 창원시 마산합포구 진전면 임곡리,1**,단독,8m미만,59.76,172.00,202111,08,"9,700",-,-,2003,대산길,-,중개거래,경남 창원마산합포구
113,경상남도 창원시 마산합포구 산호동,4*,단독,8m미만,90.15,116.00,202111,06,"20,000",-,-,1988,산호남3길,-,중개거래,경남 창원마산합포구
114,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,49.59,142.00,202111,06,"30,000",-,-,1998,합포북11길,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
115,경상남도 창원시 마산합포구 문화동,1*,단독,8m미만,69.60,137.20,202111,06,"25,000",-,-,1998,문화서12길,-,중개거래,경남 창원성산구
116,경상남도 창원시 마산합포구 추산동,5*,단독,8m미만,65.90,112.40,202111,05,"6,500",-,-,1998,성호남4길,-,직거래,-
117,경상남도 창원시 마산합포구 진전면 시락리,2**,단독,8m미만,92.34,444.00,202111,05,"35,400",-,-,2016,회진로,-,직거래,-
118,경상남도 창원시 마산합포구 산호동,4*,다가구,12m미만,637.56,425.80,202111,05,"145,366",-,-,2021,산호남6길,-,중개거래,경남 창원의창구
119,경상남도 창원시 마산합포구 문화동,1*,단독,8m미만,82.86,92.60,202111,05,"21,000",-,-,1994,문화서12길,-,중개거래,경남 창원시 마산회원구
120,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,21.49,63.00,202111,04,"23,500",-,-,1998,합포북9길,-,중개거래,경남 창원마산합포구
121,경상남도 창원시 마산합포구 상남동,2**,단독,8m미만,77.04,36.00,202111,04,"20,000",-,-,1998,합포서1길,-,중개거래,경남 창원마산합포구
122,경상남도 창원시 마산합포구 두월동1가,*,다가구,12m미만,572.25,358.70,202111,04,"125,324",-,-,1998,반월남2길,-,중개거래,경남 창원성산구
123,경상남도 창원시 마산합포구 산호동,2*,단독,12m미만,143.55,195.10,202111,04,"33,300",-,-,1977,산호시장길,-,중개거래,경남 창원마산합포구
124,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,56.70,85.00,202111,04,"25,000",-,-,1998,회원천북길,-,중개거래,경남 창원마산회원구
125,경상남도 창원시 마산합포구 반월동,7*,단독,8m미만,94.60,110.20,202111,03,"10,800",-,-,1998,반월시장2길,-,중개거래,경남 창원마산합포구
126,경상남도 창원시 마산합포구 중앙동1가,*,단독,25m이상,82.88,99.20,202111,02,"23,500",-,-,1998,3·15대로,-,중개거래,경남 창원마산합포구
127,경상남도 창원시 마산합포구 월영동,6**,다가구,8m미만,131.05,142.00,202111,02,"22,500",-,-,1979,월영남18길,-,중개거래,경남 창원마산합포구
128,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,39.67,89.00,202111,02,"27,000",-,-,1998,합포북3길,-,중개거래,경남 창원마산회원구
129,경상남도 창원시 마산합포구 상남동,3**,단독,8m미만,42.51,84.00,202111,02,"26,800",-,-,,합포서4길,-,중개거래,경남 창원마산합포구
130,경상남도 창원시 마산합포구 중앙동1가,*,단독,8m미만,112.53,154.70,202111,01,"19,400",-,-,1967,반월동2길,-,중개거래,경남 창원마산합포구
131,경상남도 창원시 마산합포구 산호동,6**,단독,8m미만,46.85,101.00,202111,01,"28,200",-,-,,회원천북길,-,중개거래,경남 창원마산합포구
132,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,60.00,65.00,202110,31,"23,500",-,-,1998,합포북17길,-,-,-
133,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,30.28,60.00,202110,31,"18,300",-,-,1998,자산동2길,-,-,-
134,경상남도 창원시 마산합포구 대창동,1**,단독,8m미만,127.93,130.70,202110,30,"26,000",-,-,1983,문화서1길,-,-,-
135,경상남도 창원시 마산합포구 반월동,3*,단독,8m미만,31.93,94.20,202110,29,"28,000",-,-,1998,반월북7길,-,-,-
136,경상남도 창원시 마산합포구 반월동,7*,단독,8m미만,94.60,110.20,202110,29,"10,800",-,-,1998,반월시장2길,20211101,-,-
137,경상남도 창원시 마산합포구 진전면 곡안리,1**,단독,8m미만,62.80,562.00,202110,29,"8,000",-,-,1998,곡안2길,-,-,-
138,경상남도 창원시 마산합포구 월남동1가,1*,단독,25m미만,215.47,200.70,202110,29,"51,500",-,-,1998,3·15대로,-,-,-
139,경상남도 창원시 마산합포구 오동동,9*,단독,8m미만,109.35,89.30,202110,29,"26,000",-,-,1983,교방천남길,-,-,-
140,경상남도 창원시 마산합포구 대창동,1*,단독,8m미만,58.86,124.90,202110,29,"21,000",-,-,1998,문화서6길,-,-,-
141,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,16.53,73.00,202110,28,"5,000",-,-,1998,노산남6길,-,-,-
142,경상남도 창원시 마산합포구 오동동,1**,단독,8m미만,23.14,36.40,202110,28,"3,300",-,-,1998,오동북17길,-,-,-
143,경상남도 창원시 마산합포구 자산동,2**,단독,8m미만,57.49,119.00,202110,28,"9,700",-,-,1976,자산서5길,-,-,-
144,경상남도 창원시 마산합포구 화영동,*,단독,8m미만,111.00,118.30,202110,28,"12,700",-,-,1988,문화남8길,-,-,-
145,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,76.23,191.00,202110,28,"40,000",-,-,,합포북5길,-,-,-
146,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,37.21,79.00,202110,28,"26,500",-,-,1985,합포남5길,-,-,-
147,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,48.18,86.00,202110,28,"26,200",-,-,1990,합포북3길,-,-,-
148,경상남도 창원시 마산합포구 중성동,1*,단독,8m미만,6.61,46.30,202110,27,"7,000",-,-,1998,오동서17길,-,-,-
149,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,35.78,24.50,202110,27,"17,000",-,-,1998,,20220112,-,-
150,경상남도 창원시 마산합포구 산호동,4*,단독,8m미만,41.82,99.20,202110,27,"7,700",-,-,1998,산호남3길,-,-,-
151,경상남도 창원시 마산합포구 신월동,3*,단독,8m미만,44.35,79.00,202110,27,"20,287",-,-,1991,반월북9길,-,-,-
152,경상남도 창원시 마산합포구 산호동,6**,단독,8m미만,35.00,47.00,202110,26,"18,700",-,-,1998,회원천북길,-,-,-
153,경상남도 창원시 마산합포구 예곡동,4*,단독,8m미만,101.04,164.00,202110,26,"10,500",-,-,1998,예곡길,-,-,-
154,경상남도 창원시 마산합포구 상남동,1**,다가구,8m미만,198.91,196.00,202110,26,"23,700",-,-,1998,노산남1길,-,-,-
155,경상남도 창원시 마산합포구 월포동,*,단독,12m미만,60.90,113.10,202110,26,"11,970",-,-,1998,반월동6길,-,-,-
156,경상남도 창원시 마산합포구 교방동,2**,단독,12m미만,57.70,83.00,202110,25,"15,000",-,-,1983,교방서1길,-,-,-
157,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,29.70,30.00,202110,25,"15,500",-,-,1998,합포북20길,-,-,-
158,경상남도 창원시 마산합포구 월영동,6**,단독,25m미만,158.55,108.00,202110,25,"16,000",-,-,1998,밤밭고개로,-,-,-
159,경상남도 창원시 마산합포구 진동면 다구리,3**,단독,8m미만,78.20,334.00,202110,25,"7,500",-,-,1998,해양관광로,-,-,-
160,경상남도 창원시 마산합포구 신월동,3*,단독,8m미만,97.65,258.00,202110,23,"41,000",-,-,1998,반월북9길,-,-,-
161,경상남도 창원시 마산합포구 반월동,3*,단독,8m미만,143.47,132.10,202110,23,"40,000",-,-,1995,반월북3길,-,-,-
162,경상남도 창원시 마산합포구 월남동1가,1*,단독,25m미만,168.09,109.80,202110,22,"26,000",-,-,1974,3·15대로,-,-,-
163,경상남도 창원시 마산합포구 진전면 창포리,6*,단독,8m미만,97.89,939.00,202110,22,"40,000",-,-,2012,회진로,-,-,-
164,경상남도 창원시 마산합포구 월영동,9*,단독,8m미만,53.31,141.00,202110,22,"22,000",-,-,1998,문화서7길,-,-,-
165,경상남도 창원시 마산합포구 산호동,1*,단독,8m미만,141.86,164.30,202110,22,"34,000",-,-,1979,산호북2길,-,-,-
166,경상남도 창원시 마산합포구 진전면 봉곡리,1**,단독,8m미만,49.77,138.00,202110,21,"4,500",-,-,2011,도산길,-,-,-
167,경상남도 창원시 마산합포구 완월동,4**,단독,8m미만,244.44,440.00,202110,21,"60,000",-,-,2013,완월남6길,-,-,-
168,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,109.41,109.00,202110,21,"26,000",-,-,1989,합포북10길,-,-,-
169,경상남도 창원시 마산합포구 진북면 지산리,2**,단독,12m미만,161.98,345.00,202110,21,"15,500",-,-,1998,지산5길,-,-,-
