□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
경상남도 창원진해구 용원동,1338-2,1338,0002,부산신항만 이지더원 1단지,84.8926,201506,22,"        23,750",7,2014,신항동로 143
경상남도 창원진해구 용원동,1338-2,1338,0002,부산신항만 이지더원 1단지,84.8926,201506,22,"        23,950",14,2014,신항동로 143
경상남도 창원진해구 용원동,1338-2,1338,0002,부산신항만 이지더원 1단지,84.8926,201506,29,"        22,500",3,2014,신항동로 143
경상남도 창원진해구 용원동,1338-2,1338,0002,부산신항만 이지더원 1단지,84.8926,201506,30,"        23,750",6,2014,신항동로 143
경상남도 창원진해구 용원동,1208,1208,0000,일신님,101.7235,201501,10,"        21,500",1,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,101.7235,201501,13,"        25,400",7,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201501,16,"        23,300",10,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201501,19,"        18,700",3,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201501,21,"        19,700",3,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,101.7235,201501,27,"        23,000",8,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201501,30,"        21,500",9,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201502,6,"        19,900",2,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201502,6,"        22,000",6,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201502,10,"        21,000",7,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201502,11,"        22,700",12,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201502,25,"        20,000",10,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,101.7235,201502,27,"        26,000",9,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201502,28,"        17,500",1,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,121.4142,201503,6,"        27,400",12,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201503,10,"        21,000",6,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201503,12,"        21,300",11,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201503,14,"        21,000",13,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201503,23,"        22,500",11,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201504,4,"        19,950",2,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,101.7235,201504,4,"        22,500",5,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201504,6,"        21,500",14,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201504,8,"        21,000",14,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201504,9,"        20,200",4,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,121.4142,201504,10,"        28,500",14,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201504,15,"        21,800",14,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201504,16,"        20,700",7,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201504,23,"        21,100",8,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201504,28,"        19,000",3,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201505,14,"        20,000",6,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201505,21,"        19,920",2,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201505,25,"        21,000",13,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201505,28,"        19,950",4,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201506,9,"        20,400",2,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,101.7235,201506,9,"        23,400",10,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,84.9886,201506,13,"        19,200",1,2005,안골로 359
경상남도 창원진해구 용원동,1208,1208,0000,일신님,101.7235,201506,18,"        25,300",12,2005,안골로 359
경상남도 창원진해구 용원동,1135-6,1135,0006,재상베네스타운,84.42,201502,27,"        13,900",5,2003,용원남로7번길 16
경상남도 창원진해구 용원동,1135-6,1135,0006,재상베네스타운,84.42,201506,22,"        14,000",5,2003,용원남로7번길 16
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201501,7,"        16,500",9,1998,안청북로 42
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201501,15,"        15,500",2,1998,안청북로 42
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201501,22,"        15,800",12,1998,안청북로 42
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201501,29,"        15,000",1,1998,안청북로 42
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201502,27,"        15,000",1,1998,안청북로 42
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201503,4,"        16,950",3,1998,안청북로 42
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201503,6,"        15,900",14,1998,안청북로 42
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201503,15,"        14,000",13,1998,안청북로 42
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201503,16,"        16,600",13,1998,안청북로 42
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201503,18,"        16,100",11,1998,안청북로 42
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201503,19,"        18,000",11,1998,안청북로 42
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201503,21,"        16,500",3,1998,안청북로 42
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201503,23,"        16,000",11,1998,안청북로 42
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201503,25,"        16,200",6,1998,안청북로 42
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201504,3,"        15,500",12,1998,안청북로 42
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201504,13,"        16,100",5,1998,안청북로 42
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201504,23,"        16,900",10,1998,안청북로 42
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201505,5,"        16,600",8,1998,안청북로 42
경상남도 창원진해구 용원동,1206,1206,0000,진해녹산현대,84.97,201505,8,"        16,500",8,1998,안청북로 42
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201501,20,"        21,550",9,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201501,30,"        23,000",1,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201502,5,"        20,800",8,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201502,14,"        20,000",2,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201502,17,"        22,000",13,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201502,17,"        19,300",4,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201503,2,"        21,000",13,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201503,2,"        21,700",15,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201503,3,"        20,350",7,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201503,5,"        20,000",11,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201503,12,"        18,800",2,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201503,14,"        21,700",10,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201503,21,"        19,700",1,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201503,28,"        20,000",2,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,120.3504,201503,28,"        25,500",6,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201504,2,"        20,500",8,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201504,13,"        21,500",11,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201504,16,"        22,900",11,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201504,21,"        21,900",11,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201504,22,"        20,400",2,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201504,29,"        20,000",1,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201504,29,"        21,800",12,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201505,2,"        20,200",11,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201505,4,"        21,500",9,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201505,5,"        19,850",6,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201505,6,"        19,100",3,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,120.3504,201505,9,"        25,500",11,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201505,9,"        21,200",11,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201505,14,"        21,300",8,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201505,16,"        19,500",11,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201505,22,"        21,400",5,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201505,29,"        19,500",5,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201505,30,"        23,750",15,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201506,1,"        20,400",10,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201506,2,"        20,200",7,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201506,4,"        20,300",1,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201506,4,"        21,500",6,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201506,5,"        18,000",1,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201506,6,"        21,500",11,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201506,11,"        19,200",2,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201506,19,"        22,000",9,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201506,19,"        20,600",5,2005,안골로 339
경상남도 창원진해구 용원동,1209,1209,0000,코아루,84.7156,201506,20,"        21,500",9,2005,안골로 339
경상남도 창원진해구 이동,418-1,0418,0001,남흥,84.96,201501,2,"        19,700",2,1991,해원로 5
경상남도 창원진해구 이동,418-1,0418,0001,남흥,77.21,201501,10,"        17,100",4,1991,해원로 5
경상남도 창원진해구 이동,418-1,0418,0001,남흥,77.21,201501,14,"        19,800",4,1991,해원로 5
경상남도 창원진해구 이동,418-1,0418,0001,남흥,84.96,201502,5,"        19,250",4,1991,해원로 5
경상남도 창원진해구 이동,418-1,0418,0001,남흥,84.96,201502,7,"        18,200",5,1991,해원로 5
경상남도 창원진해구 이동,418-1,0418,0001,남흥,77.21,201503,26,"        17,600",5,1991,해원로 5
경상남도 창원진해구 이동,418-1,0418,0001,남흥,84.96,201503,31,"        19,000",5,1991,해원로 5
경상남도 창원진해구 이동,418-1,0418,0001,남흥,128.63,201504,29,"        25,000",4,1991,해원로 5
경상남도 창원진해구 이동,418-1,0418,0001,남흥,84.96,201505,8,"        21,350",4,1991,해원로 5
경상남도 창원진해구 이동,418-1,0418,0001,남흥,77.21,201505,17,"        20,800",2,1991,해원로 5
경상남도 창원진해구 이동,418-1,0418,0001,남흥,84.96,201505,27,"        18,000",5,1991,해원로 5
경상남도 창원진해구 이동,418-1,0418,0001,남흥,84.96,201506,6,"        21,000",3,1991,해원로 5
경상남도 창원진해구 이동,418-1,0418,0001,남흥,77.21,201506,7,"        21,800",4,1991,해원로 5
경상남도 창원진해구 이동,418-1,0418,0001,남흥,128.63,201506,29,"        24,500",5,1991,해원로 5
경상남도 창원진해구 이동,418-1,0418,0001,남흥,84.96,201506,29,"        18,000",5,1991,해원로 5
경상남도 창원진해구 이동,398-2,0398,0002,뉴중앙하이츠,35.5833,201502,1,"        12,000",6,2013,천자로 13
경상남도 창원진해구 이동,500-3,0500,0003,대풍맨션,59.34,201506,4,"        11,500",1,1994,진해대로728번길 34-1
경상남도 창원진해구 이동,506-8,0506,0008,덕진그린빌B,84.88,201502,23,"        15,200",5,2000,진해대로728번길 32
경상남도 창원진해구 이동,506-8,0506,0008,덕진그린빌B,84.88,201503,25,"        16,300",5,2000,진해대로728번길 32
경상남도 창원진해구 이동,520-4,0520,0004,보람더좋은퍼스트,48.5321,201501,9,"        16,030",6,2014,병암로7번길 8-25
경상남도 창원진해구 이동,520-4,0520,0004,보람더좋은퍼스트,48.5321,201504,17,"        15,140",5,2014,병암로7번길 8-25
경상남도 창원진해구 이동,86-3,0086,0003,삼양프라자5차,83.04,201503,31,"        15,150",3,2003,냉천로30번길 13
경상남도 창원진해구 이동,462-3,0462,0003,일루스빌,84.975,201502,9,"        20,500",8,2003,진해대로776번길 31
경상남도 창원진해구 이동,508,0508,0000,제일빌라(508),74.61,201503,14,"        14,000",2,1992,병암로 34
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.7304,201501,19,"        28,000",3,2008,병암로 20
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.8366,201501,21,"        30,700",4,2008,병암로 20
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.8366,201501,29,"        30,500",8,2008,병암로 20
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.8366,201502,9,"        29,800",5,2008,병암로 20
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.7304,201502,24,"        30,150",4,2008,병암로 20
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.8366,201503,2,"        33,700",7,2008,병암로 20
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.8366,201503,5,"        30,000",5,2008,병암로 20
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.8366,201503,12,"        33,500",5,2008,병암로 20
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.8366,201503,14,"        29,750",6,2008,병암로 20
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.8366,201503,14,"        28,100",5,2008,병암로 20
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.8366,201503,15,"        30,300",1,2008,병암로 20
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.8366,201504,1,"        27,000",4,2008,병암로 20
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.8366,201504,3,"        34,000",9,2008,병암로 20
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.8366,201504,18,"        32,750",5,2008,병암로 20
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.8366,201505,25,"        30,500",4,2008,병암로 20
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.7304,201506,10,"        30,900",10,2008,병암로 20
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.7304,201506,13,"        30,850",6,2008,병암로 20
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.8366,201506,13,"        33,000",8,2008,병암로 20
경상남도 창원진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.8366,201506,26,"        30,500",2,2008,병암로 20
경상남도 창원진해구 이동,2-3,0002,0003,진해이동미소지움,129.33,201502,4,"        34,470",7,2007,동진로21번길 12
경상남도 창원진해구 이동,2-3,0002,0003,진해이동미소지움,129.33,201502,5,"        33,800",2,2007,동진로21번길 17
경상남도 창원진해구 이동,2-3,0002,0003,진해이동미소지움,129.33,201503,7,"        33,300",10,2007,동진로21번길 12
경상남도 창원진해구 이동,2-3,0002,0003,진해이동미소지움,84.991,201503,10,"        26,000",3,2007,동진로21번길 17
경상남도 창원진해구 이동,2-3,0002,0003,진해이동미소지움,164.877,201503,28,"        41,000",7,2007,동진로21번길 12
경상남도 창원진해구 이동,2-3,0002,0003,진해이동미소지움,129.33,201504,20,"        29,500",1,2007,동진로21번길 12
경상남도 창원진해구 이동,2-3,0002,0003,진해이동미소지움,129.33,201504,27,"        35,900",6,2007,동진로21번길 12
경상남도 창원진해구 이동,2-3,0002,0003,진해이동미소지움,146.45,201506,9,"        35,000",8,2007,동진로21번길 17
경상남도 창원진해구 이동,2-3,0002,0003,진해이동미소지움,164.877,201506,15,"        36,500",7,2007,동진로21번길 17
경상남도 창원진해구 이동,2-3,0002,0003,진해이동미소지움,164.877,201506,17,"        38,000",3,2007,동진로21번길 12
경상남도 창원진해구 익선동,4-1,0004,0001,시티빌,84.59,201503,17,"        17,000",6,2003,편백로14번길 9
경상남도 창원진해구 익선동,4-1,0004,0001,시티빌,73.34,201506,10,"        13,500",8,2003,편백로14번길 9
경상남도 창원진해구 인사동,7-106,0007,0106,동산그린빌라,84.63,201503,13,"        12,000",2,2000,인사로6번길 6-7
경상남도 창원진해구 인사동,7-159,0007,0159,태성빌라,84.57,201503,20,"        12,600",2,2000,제황로 65-12
경상남도 창원진해구 인사동,7-159,0007,0159,태성빌라,84.82,201505,22,"        10,500",4,2000,제황로 65-12
경상남도 창원진해구 인의동,28,0028,0000,성신아트빌라,59.85,201503,17,"        10,400",8,1995,태평로34번길 11
경상남도 창원진해구 인의동,28,0028,0000,성신아트빌라,84.9,201504,24,"        14,800",6,1995,태평로34번길 11
경상남도 창원진해구 자은동,910,0910,0000,대동빌라트1단지,84.9,201501,5,"        20,000",1,1996,냉천로 88
경상남도 창원진해구 자은동,910,0910,0000,대동빌라트1단지,84.9,201502,2,"        22,000",3,1996,냉천로 88
경상남도 창원진해구 자은동,910,0910,0000,대동빌라트1단지,84.9,201502,24,"        21,000",5,1996,냉천로 88
경상남도 창원진해구 자은동,910,0910,0000,대동빌라트1단지,84.9,201503,19,"        22,700",4,1996,냉천로 88
경상남도 창원진해구 자은동,910,0910,0000,대동빌라트1단지,130.35,201504,2,"        26,250",5,1996,냉천로 88
경상남도 창원진해구 자은동,910,0910,0000,대동빌라트1단지,84.9,201504,7,"        22,800",4,1996,냉천로 88
경상남도 창원진해구 자은동,910,0910,0000,대동빌라트1단지,84.9,201504,29,"        23,350",5,1996,냉천로 88
경상남도 창원진해구 자은동,910,0910,0000,대동빌라트1단지,84.9,201506,3,"        24,700",5,1996,냉천로 88
경상남도 창원진해구 자은동,382-1,0382,0001,로즈빌,102.71,201506,27,"        21,850",3,2004,자은로88번길 31
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,59.71,201501,2,"        15,612",7,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,84.88,201501,5,"        22,400",2,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,75.81,201501,10,"        20,500",5,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,84.88,201501,13,"        22,700",3,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,59.71,201501,17,"        18,400",9,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,59.71,201501,24,"        18,200",7,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,59.97,201501,31,"        17,200",5,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,75.57,201502,7,"        21,500",5,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,59.71,201502,13,"        16,750",1,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,59.71,201502,14,"        18,500",7,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,59.71,201502,17,"        18,200",6,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,59.71,201502,24,"        18,300",7,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,59.71,201503,7,"        18,000",8,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,84.58,201503,7,"        21,800",3,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,59.71,201503,12,"        17,500",9,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,75.57,201503,13,"        19,800",1,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,59.71,201503,16,"        17,400",1,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,84.91,201503,18,"        22,400",8,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,75.81,201503,30,"        21,000",5,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,75.81,201504,2,"        20,600",7,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,75.6,201504,9,"        20,900",8,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,59.71,201504,10,"        18,500",3,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,59.71,201504,21,"        17,100",1,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,59.71,201504,22,"        17,900",6,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,59.71,201505,11,"        17,700",3,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,84.88,201505,22,"        23,300",8,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,84.58,201506,17,"        22,050",9,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,75.6,201506,24,"        21,000",3,2000,진해대로921번길 10
경상남도 창원진해구 자은동,834-1,0834,0001,벚꽃마을주공,84.88,201506,26,"        22,800",3,2000,진해대로921번길 10
경상남도 창원진해구 자은동,849,0849,0000,삼성1단지,59.92,201501,30,"        13,700",8,1993,자은로64번길 40
경상남도 창원진해구 자은동,849,0849,0000,삼성1단지,49.14,201502,27,"        11,750",5,1993,자은로64번길 40
경상남도 창원진해구 자은동,849,0849,0000,삼성1단지,59.92,201502,27,"        13,800",2,1993,자은로64번길 40
경상남도 창원진해구 자은동,849,0849,0000,삼성1단지,49.14,201503,7,"        12,800",5,1993,자은로64번길 40
경상남도 창원진해구 자은동,849,0849,0000,삼성1단지,59.92,201503,14,"        14,300",6,1993,자은로64번길 40
경상남도 창원진해구 자은동,849,0849,0000,삼성1단지,59.92,201504,6,"        14,000",4,1993,자은로64번길 40
경상남도 창원진해구 자은동,849,0849,0000,삼성1단지,49.14,201504,15,"        12,800",7,1993,자은로64번길 40
경상남도 창원진해구 자은동,849,0849,0000,삼성1단지,49.14,201504,28,"        12,600",2,1993,자은로64번길 40
경상남도 창원진해구 자은동,849,0849,0000,삼성1단지,49.14,201505,11,"        12,100",9,1993,자은로64번길 40
경상남도 창원진해구 자은동,849,0849,0000,삼성1단지,49.14,201506,3,"        12,800",8,1993,자은로64번길 40
경상남도 창원진해구 자은동,831,0831,0000,삼성2단지,59.92,201501,14,"        13,750",8,1993,자은로64번길 39
경상남도 창원진해구 자은동,831,0831,0000,삼성2단지,59.92,201501,16,"        13,700",3,1993,자은로64번길 39
경상남도 창원진해구 자은동,831,0831,0000,삼성2단지,59.92,201501,23,"        14,000",6,1993,자은로64번길 39
경상남도 창원진해구 자은동,831,0831,0000,삼성2단지,59.92,201502,13,"        13,300",2,1993,자은로64번길 39
경상남도 창원진해구 자은동,831,0831,0000,삼성2단지,59.92,201503,3,"        13,800",4,1993,자은로64번길 39
경상남도 창원진해구 자은동,831,0831,0000,삼성2단지,59.92,201503,6,"        13,850",9,1993,자은로64번길 39
경상남도 창원진해구 자은동,831,0831,0000,삼성2단지,59.92,201504,17,"        13,500",10,1993,자은로64번길 39
경상남도 창원진해구 자은동,831,0831,0000,삼성2단지,59.92,201504,29,"        14,250",10,1993,자은로64번길 39
경상남도 창원진해구 자은동,831,0831,0000,삼성2단지,59.92,201504,30,"        13,750",10,1993,자은로64번길 39
경상남도 창원진해구 자은동,831,0831,0000,삼성2단지,59.92,201505,21,"        12,200",1,1993,자은로64번길 39
경상남도 창원진해구 자은동,831,0831,0000,삼성2단지,59.92,201506,11,"        13,000",1,1993,자은로64번길 39
경상남도 창원진해구 자은동,831,0831,0000,삼성2단지,59.92,201506,17,"        13,400",5,1993,자은로64번길 39
경상남도 창원진해구 자은동,831,0831,0000,삼성2단지,59.92,201506,25,"        14,100",4,1993,자은로64번길 39
경상남도 창원진해구 자은동,911,0911,0000,성원,39.75,201501,2,"         8,500",4,1995,냉천로108번길 6
경상남도 창원진해구 자은동,911,0911,0000,성원,39.75,201501,13,"        11,950",2,1995,냉천로108번길 6
경상남도 창원진해구 자은동,911,0911,0000,성원,39.75,201501,20,"         8,300",4,1995,냉천로108번길 6
경상남도 창원진해구 자은동,911,0911,0000,성원,39.75,201501,27,"        12,500",4,1995,냉천로108번길 6
경상남도 창원진해구 자은동,911,0911,0000,성원,39.75,201502,6,"        10,950",5,1995,냉천로108번길 6
경상남도 창원진해구 자은동,911,0911,0000,성원,39.75,201502,7,"        11,500",1,1995,냉천로108번길 6
경상남도 창원진해구 자은동,911,0911,0000,성원,39.75,201502,10,"        12,100",4,1995,냉천로108번길 6
경상남도 창원진해구 자은동,911,0911,0000,성원,39.75,201502,11,"        11,800",4,1995,냉천로108번길 6
경상남도 창원진해구 자은동,911,0911,0000,성원,39.75,201502,13,"        12,000",1,1995,냉천로108번길 6
