address,lat,lon
금강로379번길,35.2420404,129.0846592
소계로,35.2552959,128.6028137
소계로78번길,35.256989,128.6008269
소계로90번길,35.257273215,128.599115476
소계로94번길,35.2587839,128.6007781
금강로369번길,35.2409404,129.0857728
소계로128번길,35.2605452,128.5976101
의안로28번길,35.263844,128.6266535
의안로62번길,35.2670265,128.6267165
의안로66번길,35.2674838,128.626732
의안로2번길,35.2616021,128.6264518
의안로44번길,35.2655568,128.6266887
의안로70번길,35.267849,128.6267443
의안로32번길,35.2644404,128.6266799
의안로,37.6402621,127.2348731
의안로50번길,35.2660792,128.6266901
읍성로79번길,35.2665585,128.6267126
읍성로67번길,35.2665612,128.6253308
의창대로289번길,35.2630139,128.6293139
읍성로,35.5699022,129.1269182
창이대로574번길,35.2313121,128.6932724
상남로226번길,35.2294746,128.6919284
동산로185번길,35.2249534,128.6934529
신사로21번길,35.2279137,128.6896141
상남로184번길,35.226646,128.6902522
신월로5번길,35.2335341,128.6920349
동산로181번길,35.2247088,128.6930443
상남로192번길,35.2276271,128.6902758
상남로174번길,35.2266367,128.6885345
동산로175번길,35.22330089,128.694111352
신월로85번길,35.2260764,128.6961511
창이대로600번길,35.2278617,128.6954591
신월로20번길,35.2287326,128.6897131
신월로,37.5154609,126.8341774
창이대로590번길,35.2301287,128.6950692
상남로230번길,35.2315038,128.6908177
창이대로584번길,35.2305516,128.6938966
창이대로566번길,35.2317526,128.6927466
신월로86번길,35.2246493,128.694855
상남로202번길,35.2285398,128.690334
신월로17번길,35.2314971,128.6920183
신사로35번길,35.2271085,128.6907082
신사로45번길,35.2263625,128.691654
외동반림로254번길,35.2387003,128.6828786
용지로265번길,35.2380241,128.686606
외동반림로266번길,35.2393786,128.682583
용지로249번길,35.2367408,128.6854931
창이대로460번길,35.2382215,128.684411
창이대로440번길,35.2409397,128.681791
외동반림로282번길,35.2404728,128.6831849
용호로,35.129413,129.1058843
용지로239번길,35.2361052,128.6847139
외동반림로248번길,35.23816,128.6811925
읍성로41번길,35.2663515,128.6224956
읍성로34번길,35.2639882,128.6222263
의창대로266번길,35.260757682,128.627286951
천주로12번길,35.2628471,128.6200513
의창대로156번길,35.2603935,128.6148064
남산로9번길,35.2611335,128.6143514
의창대로180번길,35.2602778,128.6168252
사화로80번길,35.2523953,128.6144399
팔용로400번길,35.252510822,128.611363325
팔용로403번길,35.2539106,128.6094139
팔용로426번길,35.2539064,128.6140835
팔용로407번길,35.2541992,128.6096768
팔용로420번길,35.2532943,128.6135527
사화로56번길,35.2536602,128.6122469
사화로48번길,35.2541351,128.6113364
사화로34번길,35.2547695,128.6101966
팔용로425번길,35.2556391,128.6110108
팔용로416번길,35.2530375,128.6133268
사화로47번길,35.256204,128.6132402
사화로,35.2497195,128.6218432
의창대로70번길,35.2568881,128.6085974
팔용로411번길,35.2544813,128.6099348
팔용로439번길,35.2565995,128.6118804
팔용로396번길,35.2515589,128.6120436
팔용로395번길,35.2533587,128.6088901
팔용로451번길,35.2574428,128.612645
가주로15번길,35.1056467,128.8380139
중초로15번길,35.1544635,128.6796289
충장로297번길,35.153723834,128.684427057
경화로38번길,35.1569052,128.6895491
경화시장로,35.1555944,128.6907313
충장로337번길,35.1555108,128.6887884
충장로305번길,35.1553587,128.6853725
경화로18번길,35.1551741,128.6888152
경화로8번길,35.1542273,128.6885824
충장로245번길,35.1550839,128.6787669
경화로37번길,35.1566257,128.68308
경화로45번길,35.1573793,128.6830353
충장로289번길,35.1552799,128.6836014
태백로,35.1540242,128.6768401
조천북로,35.1606833,128.6875994
충장로285번길,35.1552604,128.6831643
경화로25번길,35.1556958,128.6844949
경화로21번길,35.1552799,128.6836014
중초로,35.1551754,128.681256
중초로23번길,35.1550839,128.6787669
충장로235번길,35.15404,128.6783232
경화로29번길,35.1559877,128.6835547
충장로273번길,35.1562944,128.6830997
진해대로583번길,35.157576561,128.679286423
경화로7번길,35.1540218,128.6836844
웅천중로51번길,35.110362569,128.749585647
웅천중로33번길,35.10931848,128.749182813
웅천로335번길,35.115702902,128.766379161
덕산로14번길,35.1456047,128.701619
웅동로57번나길,35.1271398,128.7825326
웅동로111번길,35.123265305,128.78892361
웅동로57번길,35.1260615,128.783442
명동로41번길,35.096609342,128.718017895
우도로,33.5008052,126.9539488
웅천로177번길,35.113820173,128.74944807
웅천로159번길,35.1148112,128.7487624
웅천북로,34.7498942,127.6735637
웅천북로146번길,35.1229557,128.7392687
진해대로763번길,35.1598812,128.6995735
동진로35번길,35.1534964,128.7011513
진해대로874번길,35.1513393,128.704632
석동로83번길,35.1582987,128.7052885
진해대로789번길,35.1588654,128.7021556
돌리로15번길,35.1599895,128.6996545
석동로39번안길,35.1569789,128.7016865
소사천로26번길,35.12744277,128.776171649
중원서로,35.1463244,128.6582507
중원로10번길,35.1448864,128.6599167
안골로285번길,35.0993416,128.8045119
안골로293번길,35.0996903,128.805283
안청남로6번길,35.1004299,128.8035452
안골로298번길,35.09713,128.8048018
안골로220번길,35.0924582,128.7978122
안골로297번길,35.0997188,128.8058163
여좌로99번다길,35.1619036,128.6614494
대야남로35번길,35.15363023,128.668825862
대야로36번길,35.1552668,128.669512
여명로25번가길,35.1566673,128.656776
대야남로51번길,35.1546308,128.6700592
여좌로99번라길,35.1616743,128.6609121
여명로16번길,35.1544778,128.6575354
여좌남로,35.1550323,128.6604711
여좌남로24번길,35.1552074,128.6583925
여좌천로120번길,35.163483761,128.661577944
용원남로14번길,35.0966991,128.8188087
용원남로,35.0977654,128.814435
용재로89번길,35.1014319,128.8197725
용재로35번길,35.1025519,128.8140021
용재로77번길,35.1017948,128.817875
용원중로6번길,35.09756,128.8166522
용원북로6번길,35.1030359,128.8169337
행암로314번길,35.1014738,128.6995177
석동로,37.3263861,127.4337487
해원로2번길,35.1529576,128.6961462
동진로82번길,35.1497285,128.7022114
충장로450번길,35.1485538,128.694839
냉천로30번길,35.150212844,128.701533605
편백로14번길,35.148058,128.6573065
충무로58번길,35.1505358,128.6569184
자은로78번길,35.1503827,128.7098168
덕산로,37.6940927,126.7326943
덕산로61번길,35.1460621,128.7067634
덕산로45번길,35.1492141,128.7046507
자은로24번길,35.1485434,128.7050312
냉천로141번길,35.1562639,128.7103311
인사로38번길,35.149087089,128.670290612
인사로28번길,35.15009011,128.669654598
인사로32번길,35.1493554,128.6698783
충장로176번길,35.151474031,128.670376888
중원로15번길,35.145556,128.6590527
속천로23번길,35.14387276,128.671074833
중원로16번길,35.1454674,128.6599925
태평로,35.8760478,128.5920079
충장로603번길,35.1356314,128.7043435
충장로511번길,35.1432834,128.7033138
충장로597번길,35.1363963,128.7055174
천자로,35.151579,128.6918613
덕산로46번길,35.1445885,128.7049574
행암로,35.1127482,128.7015604
중원로86번길,35.15164,128.6628818
교방남4길,35.2100361,128.5670027
노산남10길,35.212253664,128.571062303
회원남14길,35.2175963,128.567498
내포2길,35.0984909,128.578512
반동길,35.7653554,129.1074548
아랫석곡길,35.114823388,128.563015625
수정3길,34.7443626,127.7483773
옥계로,37.5529588,129.0130796
옥계안길,38.122230687,127.049144545
월영북14길,35.182052882,128.556905955
덕동남2길,35.138766055,128.578156847
덕동남3길,35.139966374,128.575814831
덕동길,35.435704,129.2983959
문화서8길,35.186959929,128.555246268
반월시장1길,35.1887345,128.5604186
동서서4길,35.2053472,128.5723913
합포북6길,35.211182545,128.579348497
산호서1길,35.2168135,128.5778751
산호동9길,35.213547224,128.587016211
산호동5길,35.2149288,128.5877221
산호동10길,35.2133186,128.5867059
산호북11길,35.2183294,128.5833367
노산남7길,35.2107161,128.5739569
노산북6길,35.2143689,128.5727355
합포서8길,35.210789173,128.576211293
노산동3길,35.2127037,128.5751735
노산남6길,35.2122605,128.5739492
노산남1길,35.2126839,128.5734705
노산북2길,35.214776199,128.571608543
동서남3길,35.200964432,128.568809912
동서서1길,35.2036066,128.57114
성호서8길,35.208388241,128.569672811
성호동2길,35.208175857,128.572340515
반월서1길,35.193262187,128.560581535
반월서5길,35.192494883,128.559994991
두릉길,35.1773052,128.5337589
오동동15길,35.2080162,128.5827293
오동북11길,35.2089433,128.5794642
완월남5길,35.197084796,128.558204462
완월동8길,35.1982139,128.5640284
중앙남8길,35.1949076,128.563969
고운로,35.1829372,126.9030906
완월서1길,35.200156351,128.556542586
문화남5길,35.1846677,128.5590635
월영남17길,35.177075438,128.560822355
월영남11길,35.177965108,128.560078875
월영서2길,35.177925345,128.555799818
월영남12길,35.1762683,128.5591518
자산서9길,35.203514834,128.560480865
자산북1길,35.205451,128.5631849
자산서4길,35.20455269,128.562302697
중앙남10길,35.1928148,128.5634919
중앙남3길,35.195289,128.565632
완월동7길,35.19916,128.5660173
완월동11길,35.1990061,128.5643713
중앙동3길,35.9740625,128.9306349
중앙북5길,35.2005229,128.5681719
고현새동네길,35.103140683,128.479565961
장기2길,37.0026695,127.2729916
주도1길,35.099978474,128.506834772
서동촌길,35.112730837,128.486652558
서촌바다길,35.1112365,128.4843742
귀정길,35.16334438,128.473604194
덕곡덕기길,35.1251318,128.4855824
부평1길,35.1013098,129.0258166
학동마을길,34.5637311,126.5116919
동삼길,35.1317836,128.4471253
지산4길,35.115737035,128.468736584
추곡1길,35.157032281,128.47955191
원산2길,35.152447234,128.368698662
동산1길,35.6156997,129.3309662
아랫소포길,35.0736354,128.4629833
양촌2길,35.9788556,126.7483296
양촌1길,35.9797253,126.7472366
개양길,35.12795597,128.382424952
둔덕안담길,35.191970838,128.389459185
이명3길,35.0913559,128.4438376
일암3길,35.116356809,128.375331346
진목길,36.9945073,126.8556684
창포1길,36.4113597,129.4288613
평암로,35.147882712,128.384693048
옥동길,36.5625988,128.7021641
가술길1번길,35.334217561,128.707692419
가술길,35.334389558,128.707764868
주남로327번길,35.315546229,128.693050772
주남로483번길,35.327482765,128.703931498
대산북로524번길,35.3667717,128.6952748
갈전로90번길,35.3649129,128.6815098
갈전로62번길,35.3654888,128.6790341
죽송로119번길,35.3576792,128.6795983
진산대로260번길,35.325458651,128.716790361
유등로,36.3618618,127.3957892
유등로359번길,35.3440146,128.7417149
갈전로99번길,35.3711217,128.6758199
대원로82번길,0.0,0.0
대원로52번가길,0.0,0.0
대원로,36.640046,127.4775814
대원로33번길,35.231922,128.6520496
두대로67번길,35.2318961,128.6520882
남면로113번길,35.2224056,128.6395317
대원로27번길,35.2318487,128.651268
도계로83번길,35.2579138,128.6401275
하남천서길51번길,35.2627101,128.6385199
도계로95번길,35.2569575,128.6408951
태복산로15번길,35.2548011,128.6391159
태복산로23번길,35.2551284,128.639394
태복산로31번길,35.2555782,128.6401836
도계로50번길,35.2595893,128.6354094
하남천동길32번길,35.261714,128.6405304
하남천서길21번길,35.2615015,128.6386508
원이대로103번길,35.2546486,128.6390511
태복산로27번길,35.2552215,128.6398946
태복산로13번길,35.2547003,128.638932
노연로228번길,35.3540346,128.6687129
덕산길,35.3236276,129.2401588
동읍로1055번길,35.3422729,128.6592542
자여로78번길,35.275334,128.6996052
자여로60번길,35.2773741,128.7000794
자여로,35.2718428,128.6950009
봉강가술로207번길,35.3525825,128.677674
자여로93번길,35.2762572,128.7053875
동읍로112번길,35.28596704,128.680603517
신방로,36.9214393,127.1227564
의창대로421번길,35.2679441,128.6401421
용잠로35번길,35.2809489,128.6887137
의창대로,35.3042011,128.7127123
동읍로19번길,35.2796885,128.6844037
자여로98번길,35.274262,128.7015102
주남로71번길,35.304503835,128.675068459
봉강가술로237번길,35.3553881,128.6780502
죽동길,35.1980604,128.8805999
서상로25번길,35.2634614,128.615475
동정길,35.2673073,128.6184793
동정길51번길,35.265681185,128.615704731
동정길43번길,35.265580591,128.614788259
원이대로196번길,35.24604,128.6412481
명서로134번길,35.2470191,128.6449527
지귀로59번길,35.2485903,128.6532295
명서로120번길,35.210719,129.1005232
명지로104번길,35.2465768,128.6477548
창이대로99번길,35.2417557,128.6477647
명서로111번길,35.246918,128.649208
명지로94번길,35.2470873,128.6468493
우곡로159번길,35.243006,128.6435773
명서로107번길,35.2472182,128.6494619
원이대로189번길,35.2495548,128.6454735
명서로30번길,35.2495081,128.6449336
명서로141번길,35.2447001,128.647378
원이대로220번길,35.243061,128.6454754
명지로93번길,35.2493077,128.6484389
명서로115번길,35.2466099,128.6489555
명서로,35.2151485,129.0964565
우곡로15번길,35.2494897,128.6388399
명지로67번길,35.2506267,128.6470014
명지로103번길,35.250343,128.6491018
명지로122번길,35.2456868,128.6493303
명지로115번길,35.2482937,128.6506681
원이대로206번길,35.2426322,128.640312
명지로14번길,35.2500602,128.6425252
명지로10번길,35.2497776,128.6420342
도계로163번길,35.2512634,128.641526
원이대로224번길,35.2427998,128.6458036
우곡로71번길,35.2464897,128.641361
원이대로240번길,35.2420147,128.644842
우곡로3번길,35.2506324,128.638453
명지로4번길,35.2494988,128.6415437
명지로121번길,35.247787,128.6516252
원이대로178번길,35.2463841,128.6401893
명서로116번길,35.2480133,128.6465062
명지로84번길,35.2476257,128.6458478
원이대로200번길,35.2448445,128.6416763
우곡로101번길,35.2438869,128.6413884
명지로77번길,35.2500436,128.6475559
명서로89번길,35.2491708,128.6510452
우곡로85번길,35.2450999,128.6419413
명지로109번길,35.250329,128.6496293
태복산로4번길,35.2519199,128.6402519
명서로4번길,35.2476364,128.6430954
원이대로210번길,35.2426422,128.640832
창이대로103번길,35.2420849,128.6480397
창이대로321번길,35.2471961,128.6729439
사림로29번길,35.2469487,128.6746926
봉곡로23번길,35.2482275,128.6604761
지귀로60번길,35.2466385,128.6521797
사림로45번길,35.2490624,128.6818778
지귀로73번길,35.2480365,128.6546109
창이대로333번길,35.2478446,128.6765902
대봉로,35.852894,128.6029938
봉곡로4번길,35.246171968,128.663066331
봉곡로8번길,35.2471796,128.6634961
봉곡로3번길,35.2456342,128.6613992
지귀로120번길,35.2450582,128.6558649
지귀로28번길,35.2445283,128.6523105
봉곡로98번길,35.2481326,128.6690191
봉곡로120번길,35.2476611,128.6697973
창이대로197번길,35.2464844,128.6584091
봉곡로11번길,35.2471502,128.6613955
소봉로20번길,35.2521344,128.6712283
소봉로7번길,35.2508079,128.6701261
대봉로42번길,35.254307739,128.667632913
읍성로,35.5674944,129.1178823
의안로55번길,35.2665211,128.621156
내감2길,35.301585867,128.590786541
천주로577번길,35.3069174,128.599473
고암길,37.8363557,127.0721947
구룡로339번길,35.30185655,128.62425925
동전무동길26번길,35.3167371,128.5980646
동전로223번길,35.3153343,128.5971953
신촌본포로186번길,35.346927212,128.626162953
운무로,35.3286371,128.5881932
신리길27번길,35.346747,128.6040548
천주로972번길,35.3431531,128.6123368
거산길,36.9881891,126.8574093
구룡로,37.1328081,127.8819398
구룡로38번길,35.286372357,128.614027508
하천로132번길,35.368005158,128.604063552
사림로149번길,35.2411277,128.6878779
사림로71번길,35.2474343,128.6817931
사림로4번길,35.2438493,128.6780564
사림로85번길,35.2471144,128.6824207
창이대로413번길,35.243467,128.6827989
퇴촌로9번길,35.2421626,128.6872744
사림로158번길,35.2431291,128.6837206
용지로275번길,35.2393877,128.6865279
사림로99번길,35.2463255,128.6843995
용지로293번길,35.2408083,128.6875202
창이대로469번길,35.2399704,128.6874499
평산로185번길,35.2602422,128.6217049
평산로147번길,35.2558861,128.6217621
의창대로206번길,35.2607456,128.6203683
남산로,35.2669149,129.0904434
소계로78번길,35.2569955,128.6008377
금강로369번길,35.2409408,129.0855611
금강로341번길,35.2580721,128.5973178
소계로,35.2595719,128.596403
소계로116번길,35.2595186,128.5980934
소계로84번길,35.2576064,128.6008709
소계로106번길,35.2590005,128.5992049
금강로,35.2646009,129.0885943
의창대로261번길,35.2631731,128.6266069
의안로32번길,35.2644248,128.6271914
의안로62번길,35.267026,128.6267432
의안로8번길,35.2620831,128.6259333
의안로70번길,35.2678335,128.626444
읍성로67번길,35.2663834,128.6253314
의안로28번길,35.2638633,128.6262163
의창대로289번길,35.2629167,128.6293271
의안로44번길,35.265552,128.6268786
의안로12번길,35.2625222,128.6262455
창이대로576번길,35.2315373,128.6940652
상남로184번길,35.2280166,128.6878517
신월로5번길,35.2319456,128.6906889
신월로6번길,35.229874,128.688929
상남로258번길,35.2334234,128.6926379
신월로85번길,35.2262708,128.6963333
신월로,37.5145339,126.8310075
상남로174번길,35.2266103,128.688581
신월로59번길,35.2274268,128.6953995
상남로216번길,35.2293445,128.6905415
상남로248번길,35.232694,128.6921932
신사로55번길,35.22611,128.6925454
창이대로600번길,35.2286364,128.694134
신사로,37.4897446,126.9217402
용지로261번길,35.2376864,128.6863284
용지로265번길,35.238125,128.6864658
창이대로478번길,35.2374303,128.6860957
창이대로440번길,35.2404711,128.6824591
창이대로492번길,35.2364829,128.6870698
외동반림로254번길,35.2395733,128.6805836
외동반림로262번길,35.2394204,128.6816323
외동반림로266번길,35.2395153,128.6823433
용지로245번길,35.2364995,128.6850829
의창대로282번길,35.2607001,128.6290624
읍성로34번길,35.2639108,128.6222636
의안로31번길,35.2644816,128.6221924
천주로18번길,35.2634363,128.620329
의안로27번길,35.2639862,128.6224133
사화로48번길,35.2540259,128.6112368
팔용로419번길,35.25506,128.6104772
남산로1번길,35.2615414,128.6142634
남산로9번길,35.2611376,128.6144939
의창대로54번길,35.2557403,128.6070505
남산로27번길,35.259968,128.6140486
사화로80번길,35.2522427,128.6143129
사화로21번길,35.2575084,128.610986
사화로22번길,35.2554494,128.6090931
사화로18번길,35.2554573,128.6084397
사화로56번길,35.2535176,128.6121245
팔용로408번길,35.2524214,128.6127997
사화로33번길,35.2568688,128.612111
팔용로416번길,35.2530279,128.6133435
팔용로443번길,35.2568765,128.6121178
팔용로411번길,35.2544807,128.6099358
팔용로439번길,35.2566076,128.611866
팔용로403번길,35.2535754,128.609968
팔용로407번길,35.2541964,128.6096818
팔용로451번길,35.2574369,128.6126555
구암남6길,35.2456676,128.5921165
구암남3길,35.2458472,128.5919535
3·15성역로,35.2515877,128.5912858
구암남20길,35.249460382,128.603161272
구암동정길,35.2525717,128.5996976
구암북17길,35.2569917,128.5959252
구암북1길,35.2552266,128.5979818
구암북9길,35.2539328,128.5949878
구암남16길,35.2493199,128.5994105
삼계본동2길,35.230870165,128.497344158
삼계로,35.1526382,128.0343587
감나무골길,36.8622695,127.1324313
광려로,35.2192868,128.5019566
함마대로,35.2499692,128.5169362
죽암로,35.2567635,128.5099266
중리상곡로,35.2479195,128.5088111
중리공단로,35.2421244,128.5104741
윗구슬길,35.239056823,128.531731664
안곡길,35.3903582,127.4326197
호원로,35.2411495,128.5374859
호계본동1길,35.268414786,128.522175804
두척2길,35.23714646,128.542384991
두곡길,37.2081464,126.7825657
봉암북7길,35.223037,128.5986944
석전동2길,35.2315279,128.5730052
석전북9길,35.232876979,128.571095584
석전북5길,35.2321534,128.571514
석전동7길,35.2309555,128.5741734
석전남23길,35.226451991,128.570941205
양덕서9길,35.224009931,128.578366093
양덕천길,35.2330798,128.5887046
양덕동10길,35.2289785,128.5867243
양덕북14길,35.2342105,128.583939
양덕남7길,35.2280664,128.5858597
합성동12길,35.2420859,128.5890201
합성남14길,35.235082045,128.590462003
구암남1길,35.2436451,128.5902107
합성서9길,35.2387443,128.5814989
합성시장길,35.2406036,128.5871911
합성북19길,35.2448666,128.5851554
합성남13길,35.237318884,128.58670728
합성남12길,35.2374023,128.5878028
합성서3길,35.2420579,128.5846442
합성남6길,35.235802239,128.582644333
회성동1길,35.2336868,128.5632687
회성남14길,35.2322305,128.5625043
회성동4길,35.232876462,128.564570508
회성시장1길,35.2325161,128.5597137
회성남5길,35.2334312,128.5559555
바냇들1길,35.219244725,128.578469647
회원동6길,35.216377578,128.572298889
회원동1길,35.21801653,128.571330976
회원동20길,35.223810622,128.57209448
회원북24길,35.2200297,128.5647089
회원동22길,35.225323073,128.572000665
회원동28길,35.2158904,128.5765707
회원동16길,35.2201408,128.57248
회원동19길,35.223536158,128.571316911
경화로30번길,35.156201,128.6884232
중초로9번길,35.1538223,128.6789368
충장로245번길,35.1552412,128.6787574
조천북로97번나길,35.163440207,128.681584915
경화로33번길,35.1563674,128.6848379
경화로16번길,35.1548456,128.6885162
병암로37번길,35.157003,128.6916632
중원로,35.9730009,129.3976461
중원로43번길,35.1481011,128.6589871
웅천중로33번안길,35.108874566,128.748667298
남영로,35.1016689,128.7757635
남영로467번길,35.109015018,128.774760263
태평로92번길,33.242044,126.5316764
속천로84번길,35.1408226,128.6706056
덕산로40번길,35.1442796,128.7043361
마천로18번길,35.1267791,128.7852765
명제로,35.0971391,128.7326091
돌리로21번길,35.1602038,128.7006485
석동로59번길,35.1568373,128.7039446
진해대로801번길,35.1581821,128.7035196
진해대로882번길,35.150475997,128.705259602
웅천중로55번길,35.111352505,128.74921242
소사로5번길,35.125652745,128.78046894
소사로59번길,35.1291291,128.7773618
소사로59번가길,35.130054944,128.776410826
수도로34번길,35.084749017,128.746665563
안청로4번길,35.0984035,128.8053311
안골로281번길,35.099017,128.8042342
안청남로40번길,35.1000725,128.8063873
여좌천로,35.1698646,128.655736
여좌남로55번안길,35.1568442,128.6614959
대야남로51번길,35.1545016,128.6701673
대야남로45번길,35.1538547,128.6700587
대야남로,35.1543116,128.671167
여좌로63번길,35.1577746,128.6612451
태백서로,35.1574957,128.6746433
여좌로15번길,35.1539712,128.6623777
여명로,35.157292,128.6580472
여좌로56번안길,35.1580424,128.6636186
여좌로47번길,35.15593,128.661479
태백서로,35.1544084,128.6723476
여좌로21번길,35.154606,128.6625925
여좌천로80번길,35.1599067,128.660682
여좌로99번다길,35.1617455,128.661428
용원남로56번길,35.0984372,128.8146287
용원서로,35.1011901,128.8132313
용원중로17번길,35.0990278,128.8152279
용원중로30번길,35.0996092,128.8177382
용원로89번길,35.0995799,128.8192021
용원북로11번길,35.1038941,128.8151994
용원남로14번길,35.0972774,128.8189767
용원중로25번길,35.0996996,128.8154264
용재로89번길,35.1008389,128.820425
용원로78번길,35.0979834,128.8173269
용원북로12번안길,35.1027885,128.8180786
용원동로,35.0934238,128.8195915
용원북로11번가길,35.1039557,128.8114612
진해대로2457번길,35.103229131,128.82634175
충장로468번길,35.1478644,128.6949834
충장로426번길,35.1502926,128.6923284
해원로8번길,35.1533308,128.6971091
이동로37번길,35.1514019,128.6956167
충장로435번길,35.1504706,128.6986709
이동로58번길,35.1506413,128.6986998
이동로,36.0322509,129.3375852
동진로88번길,35.1491439,128.7020923
충장로415번길,35.1522518,128.6977151
충장로364번길,35.1531344,128.6921863
냉천로26번길,35.1494613,128.7014146
이동로14번길,35.1494098,128.6934053
충장로364번가길,35.1526281,128.6924713
충장로419번길,35.1520347,128.698544
충장로442번길,35.1499303,128.6941167
해원로32번길,35.1546343,128.6979195
충장로459번길,35.1486615,128.7002181
동진로11번길,35.1552266,128.6981774
충장로406번길,35.1516838,128.6937677
충장로463번길,35.1482311,128.7003834
이동로2번길,35.149175,128.691423
편백로13번길,35.1500171,128.6575935
자은로28번길,35.1494986,128.7059905
자은로64번길,35.1492746,128.7088805
자은로6번길,35.148498,128.7040905
진해대로988번길,35.1413301,128.7062087
진해대로979번길,35.1408579,128.7095265
덕산로,37.6965077,126.7357878
냉천로141번길,35.1558204,128.710884
진해대로982번길,35.1417583,128.7042596
진해대로901번길,35.149239,128.7088196
냉천로129번길,35.1563991,128.709371
자은로88번안길,35.1522664,128.711709
행암로92번길,35.1286601,128.6991499
제덕로234번길,35.1050085,128.7428599
제덕로,35.1051099,128.7393845
태평로37번길,35.146980758,128.663963891
인사로24번길,35.149656,128.6690659
백구로,35.1512334,128.6578492
어은로23번길,35.114637211,128.727522571
어은로35번길,35.11557867,128.729053925
중원로38번길,35.1474335,128.6597972
중원동로10번길,35.1450793,128.6641906
중원서로,35.1463464,128.658254
중원로16번길,35.1454714,128.6599501
대야남로67번길,35.1559358,128.6715532
대야로36번길,35.1553292,128.6696419
충장로511번길,35.143481,128.7025369
천자로407번길,35.1361124,128.7091142
충장로603번길,35.135867,128.7027367
천자로,35.1514508,128.691483
천자로363번길,35.1359318,128.7044377
중원서로,35.1515761,128.6589004
편백로7번길,35.1510615,128.6570032
귀산로80번길,35.168079273,128.616319379
귀산로52번길,35.165572852,128.615833899
귀산로86번길,35.169008827,128.614953946
충혼로179번길,35.2405916,128.6649224
창원천로234번길,35.2440621,128.6641045
반송로41번길,35.2424462,128.6633878
창이대로719번길,35.2208947,128.7031999
동산로220번길,35.2248395,128.6983326
창이대로716번길,35.220589,128.7003978
안민안길30번길,35.1866202,128.6928456
안민안길11번길,35.1865762,128.6903744
안민안길,35.1864501,128.6913791
안민로159번길,35.1853919,128.6930472
외동반림로68번길,35.2249282,128.6747535
외동반림로50번길,35.2234086,128.6741165
외동반림로142번길,35.2301638,128.67471
용지로,37.7640061,128.8992539
조천북로98번길,35.1600298,128.6827944
경화로25번길,35.1557128,128.6848827
태백로11번길,35.1534142,128.6756297
경화로8번길,35.1542263,128.6885585
병암로45번길,35.1576764,128.6910399
충장로321번길,35.1554868,128.6870951
동진로143번길,35.1445375,128.7037774
웅천북로19번길,35.115344037,128.747644049
돌리로10번길,35.1583252,128.7017939
석동로20번길,35.1533614,128.7016302
중원로10번길,35.1448907,128.6598693
여좌남로24번길,35.1548063,128.6583347
여좌남로42번길,35.1546017,128.6604102
여명로25번길,35.1587228,128.6571229
여좌남로56번길,35.1544488,128.6619097
여좌남로61번길,35.1553239,128.6626839
여좌로104번길,35.160855306,128.663597232
용원서로,35.1039412,128.814049
용원북로17번길,35.1045807,128.8141947
용원북로5번길,35.1034986,128.8146545
이동로13번길,35.1513465,128.6933965
병암로7번길,35.1549463,128.6922798
이동로68번길,35.1509265,128.699663
풍호로35번길,35.1413518,128.7051466
자은로40번길,35.1496629,128.7065962
냉천로141번길,35.156367,128.7102541
행암로92번안길,35.1278397,128.6994502
행암로66번길,35.128765223,128.702262836
진해대로1162번길,35.125701925,128.711116859
제덕로179번안길,35.099536794,128.744381892
인사로17번길,35.150628,128.6696139
중원로15번길,35.1456027,128.6586019
진해대로1041번길,35.1366501,128.7115464
천자로373번길,35.1367168,128.7061954
진해대로1033번안길,35.13774665,128.711335722
구암남14길,35.250332,128.6007168
구암북12길,35.257136,128.5965158
구암북13길,35.255754555,128.598457781
구암동6길,35.254234381,128.600697154
구암서7길,35.249269,128.5930176
구암남21길,35.252022633,128.602119362
감천로,35.0911408,128.9963392
삼풍로,35.8216532,128.754708
숲속로,35.2286551,128.4973045
전안길,35.2150427,128.503654
중리상곡로,35.2442894,128.5054219
신평안길,35.2410173,128.5109578
옥정3길,35.4137051,127.3881082
호계본동3길,35.265792309,128.519189037
호계본동2길,35.265537333,128.519899317
봉암북4길,35.2220624,128.5969676
석전서9길,35.2277682,128.5671025
석전북8길,35.233164732,128.572020401
석전동5길,35.2307148,128.5747233
석전남20길,35.2270333,128.5701571
석전남11길,35.225820313,128.571174243
석전동로,35.2319428,128.5751689
석전북13길,35.2330162,128.5700464
석전서3길,35.228391079,128.568303003
석전남18길,35.228230845,128.568954035
석전서1길,35.229496929,128.567420483
석전북17길,35.231202915,128.566451619
석전남1길,35.2280525,128.5694417
석전북20길,35.231251653,128.567919259
석전남22길,35.228113264,128.5730131
양덕옛2길,35.2315395,128.5786514
석전동16길,35.2368782,128.5792445
양덕동7길,35.2221586,128.5937929
양덕북18길,35.2363433,128.5834076
양덕북15길,35.2355641,128.5855481
양덕동19길,35.23255901,128.588620579
양덕남8길,35.2234544,128.5865943
봉덕1길,35.2222832,128.5937729
양덕북23길,35.234659804,128.581669457
양덕동18길,35.233855711,128.589606482
양덕동9길,35.2284666,128.5873801
양덕동1길,35.2252431,128.5891292
탑골1길,36.844793,127.9848391
합성동4길,35.243217085,128.587059846
합성북8길,35.2441077,128.5806219
합성북2길,35.2439357,128.5808283
3.15대로,35.2451946,128.5884747
합성동6길,35.2444596,128.5888228
